,event_id,s_buff,product,variable,total_scenes,total_value_scenes,pixel_count,value,stdev,t_buff,notes
248,488,1000,modis,lst_day_1km,1,1,2,310.55,0.4900000000000091,1,
249,2445,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
250,2922,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
251,1294,1000,modis,lst_day_1km,1,1,1,314.96,0.0,1,
252,3288,1000,modis,lst_day_1km,1,1,2,298.81,0.11000000000001364,1,
253,3985,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
254,5032,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
255,4436,1000,modis,lst_day_1km,1,1,2,300.43,1.4300000000000068,1,
256,1340,1000,modis,lst_day_1km,1,1,2,311.98,0.539999999999992,1,
257,2401,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
258,4252,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
259,4965,1000,modis,lst_day_1km,2,1,3,307.70666666666665,1.2024789210441786,1,
260,4465,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
261,4727,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
262,5066,1000,modis,lst_day_1km,2,1,2,297.59000000000003,1.210000000000008,1,
263,3378,1000,modis,lst_day_1km,2,1,2,296.83000000000004,0.27000000000001023,1,
264,3164,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
265,373,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
266,1618,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
267,2680,1000,modis,lst_day_1km,2,1,2,311.18,0.7200000000000273,1,
268,3812,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
269,3337,1000,modis,lst_day_1km,1,1,3,305.2,2.4651166301008827,1,
270,1510,1000,modis,lst_day_1km,1,1,1,302.98,0.0,1,
271,1392,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
272,4614,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
273,4796,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
274,3313,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
275,4904,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
276,2539,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
277,1605,1000,modis,lst_day_1km,1,1,2,301.45,0.06999999999999318,1,
278,3053,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
279,1818,1000,modis,lst_day_1km,2,1,2,308.17,1.509999999999991,1,
280,3328,1000,modis,lst_day_1km,2,1,2,304.94000000000005,1.539999999999992,1,
281,4793,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
282,2176,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
283,1000,1000,modis,lst_day_1km,1,1,3,304.7133333333333,0.36307330144507455,1,
284,930,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
285,3913,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
286,4089,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
287,1896,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
288,2330,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
289,979,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
290,4384,1000,modis,lst_day_1km,2,1,2,299.91,0.06999999999999318,1,
291,2028,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
292,4397,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
293,1044,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
294,2259,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
295,3489,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
296,125,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
297,540,1000,modis,lst_day_1km,2,1,2,311.33000000000004,1.210000000000008,1,
298,1880,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
299,33,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
300,1689,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
301,4651,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
302,3548,1000,modis,lst_day_1km,2,1,2,298.71000000000004,0.010000000000019327,1,
303,626,1000,modis,lst_day_1km,1,1,1,309.0,0.0,1,
304,1735,1000,modis,lst_day_1km,2,1,2,311.07,0.18999999999999773,1,
305,367,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
306,4369,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
307,4115,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
308,3252,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
309,354,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
310,4508,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
311,1713,1000,modis,lst_day_1km,1,1,2,300.95,0.06999999999999318,1,
312,1234,1000,modis,lst_day_1km,1,1,1,313.74,0.0,1,
313,3580,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
314,1951,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
315,481,1000,modis,lst_day_1km,1,0,0,,,1,Values masked using quality control flag.
316,3950,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
317,4016,1000,modis,lst_day_1km,2,1,2,305.28000000000003,0.0,1,
318,4277,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
319,723,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
320,3931,1000,modis,lst_day_1km,3,1,2,311.28,0.2600000000000193,1,
321,2696,1000,modis,lst_day_1km,3,0,0,,,1,Values masked using quality control flag.
322,3821,1000,modis,lst_day_1km,3,1,2,303.99,0.030000000000001137,1,
323,4176,1000,modis,lst_day_1km,3,0,0,,,1,Values masked using quality control flag.
324,219,1000,modis,lst_day_1km,2,1,3,307.08,0.8719327191169358,1,
325,4506,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
326,1291,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
327,194,1000,modis,lst_day_1km,2,1,1,302.40000000000003,0.0,1,
328,431,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
329,301,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
330,3064,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
331,4751,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
332,3402,1000,modis,lst_day_1km,2,1,2,306.92,0.07999999999998408,1,
333,1832,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
334,4752,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
335,1238,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
336,2815,1000,modis,lst_day_1km,2,0,0,,,1,Values masked using quality control flag.
