,event_id,s_buff,product,variable,total_scenes,total_value_scenes,pixel_count,value,stdev,t_buff,notes
151,4484,1000,earthenvhabhet,coefficient_variation,1,1,3,1316.3333333333333,258.90195484434304,0,
152,4685,1000,earthenvhabhet,coefficient_variation,1,1,2,1446.5,64.5,0,
153,4020,1000,earthenvhabhet,coefficient_variation,1,1,3,894.3333333333334,203.54415300426152,0,
154,920,1000,earthenvhabhet,coefficient_variation,1,1,2,1814.0,164.0,0,
155,4862,1000,earthenvhabhet,coefficient_variation,1,1,3,901.0,128.7400481590713,0,
156,2618,1000,earthenvhabhet,coefficient_variation,1,1,2,736.5,84.5,0,
157,563,1000,earthenvhabhet,coefficient_variation,1,1,2,1443.0,14.0,0,
158,2611,1000,earthenvhabhet,coefficient_variation,1,1,2,953.5,22.5,0,
159,2049,1000,earthenvhabhet,coefficient_variation,1,1,2,1057.5,238.5,0,
160,1472,1000,earthenvhabhet,coefficient_variation,1,1,2,1274.5,41.5,0,
161,1172,1000,earthenvhabhet,coefficient_variation,1,1,2,909.5,165.5,0,
162,5100,1000,earthenvhabhet,coefficient_variation,1,1,2,391.0,28.0,0,
163,4864,1000,earthenvhabhet,coefficient_variation,1,1,4,908.5,187.95278662472657,0,
164,2825,1000,earthenvhabhet,coefficient_variation,1,1,3,1534.3333333333333,248.83238445900798,0,
165,3650,1000,earthenvhabhet,coefficient_variation,1,1,3,1538.3333333333333,101.47358714901573,0,
166,2832,1000,earthenvhabhet,coefficient_variation,1,1,3,791.6666666666666,142.01017177966122,0,
167,2682,1000,earthenvhabhet,coefficient_variation,1,1,2,638.5,41.5,0,
168,4935,1000,earthenvhabhet,coefficient_variation,1,1,2,1275.5,258.5,0,
169,73,1000,earthenvhabhet,coefficient_variation,1,1,4,784.75,157.2217780716145,0,
170,3746,1000,earthenvhabhet,coefficient_variation,1,1,3,898.6666666666666,171.66310675920502,0,
171,4942,1000,earthenvhabhet,coefficient_variation,1,1,3,848.3333333333334,145.56861688640936,0,
172,4228,1000,earthenvhabhet,coefficient_variation,1,1,2,1124.5,195.5,0,
173,4689,1000,earthenvhabhet,coefficient_variation,1,1,3,383.0,52.083266666624,0,
174,3820,1000,earthenvhabhet,coefficient_variation,1,1,2,1194.0,114.0,0,
175,2424,1000,earthenvhabhet,coefficient_variation,1,1,2,715.0,61.0,0,
176,1177,1000,earthenvhabhet,coefficient_variation,1,1,3,1064.3333333333333,283.20585367459404,0,
177,4233,1000,earthenvhabhet,coefficient_variation,1,1,2,406.5,75.5,0,
178,3372,1000,earthenvhabhet,coefficient_variation,1,1,3,976.6666666666666,295.37020085911774,0,
179,5090,1000,earthenvhabhet,coefficient_variation,1,1,3,1382.0,30.243456592570013,0,
180,3973,1000,earthenvhabhet,coefficient_variation,1,1,2,1558.5,180.5,0,
181,910,1000,earthenvhabhet,coefficient_variation,1,1,2,1228.0,11.0,0,
182,4066,1000,earthenvhabhet,coefficient_variation,1,1,2,1046.0,176.0,0,
183,3841,1000,earthenvhabhet,coefficient_variation,1,1,2,721.0,20.0,0,
184,5098,1000,earthenvhabhet,coefficient_variation,1,1,2,638.5,92.5,0,
185,1956,1000,earthenvhabhet,coefficient_variation,1,1,2,1142.5,207.5,0,
186,4618,1000,earthenvhabhet,coefficient_variation,1,1,2,615.5,33.5,0,
187,4276,1000,earthenvhabhet,coefficient_variation,1,1,2,390.0,11.0,0,
188,3483,1000,earthenvhabhet,coefficient_variation,1,1,2,471.0,3.0,0,
189,2642,1000,earthenvhabhet,coefficient_variation,1,1,2,360.0,40.0,0,
190,1825,1000,earthenvhabhet,coefficient_variation,1,1,2,742.0,19.0,0,
191,2024,1000,earthenvhabhet,coefficient_variation,1,1,2,600.0,47.0,0,
192,2691,1000,earthenvhabhet,coefficient_variation,1,1,2,604.5,14.5,0,
193,2027,1000,earthenvhabhet,coefficient_variation,1,1,3,367.0,135.79641625119078,0,
194,1099,1000,earthenvhabhet,coefficient_variation,1,1,3,348.0,48.83304891839815,0,
195,495,1000,earthenvhabhet,coefficient_variation,1,1,2,595.0,156.0,0,
196,2136,1000,earthenvhabhet,coefficient_variation,1,1,3,712.3333333333334,40.45024378445972,0,
197,10,1000,earthenvhabhet,coefficient_variation,1,1,3,1180.3333333333333,302.88098139184785,0,
198,3085,1000,earthenvhabhet,coefficient_variation,1,1,3,570.3333333333334,152.78816126330673,0,
199,2439,1000,earthenvhabhet,coefficient_variation,1,1,2,734.0,123.0,0,
200,998,1000,earthenvhabhet,coefficient_variation,1,1,2,1350.0,398.0,0,
201,2991,1000,earthenvhabhet,coefficient_variation,1,1,3,510.0,22.992752481307377,0,
202,5065,1000,earthenvhabhet,coefficient_variation,1,1,3,934.3333333333334,129.42522508726375,0,
