system:index,date,id,lat,lng,value,.geo
00000000000000000beb,2013-01-21,3052,34.3875698,-118.4985512,0.19088790094053792,
000000000000000010ab,2013-01-21,4268,38.081199645996094,-122.25650787353516,0.18253157896934197,
0000000000000000148e,2013-01-21,5263,40.9717898,-124.0358913,0.4371764088556438,
00000000000000001faa,2013-01-21,8107,38.0977868,-122.1522741,0.34276012283557555,
000000000000000020bb,2013-01-21,8380,36.9412657,-121.4320097,0.30431298240881927,
0000000000000000240f,2013-01-21,9232,46.1896063,-123.8346794,0.28904192819933655,
000000000000000000ee,2013-01-22,239,37.5919467,-122.345078,0.07132200624610456,
00000000000000000752,2013-01-22,1875,34.0421519,-117.1884584,0.28070141998224624,
00000000000000001265,2013-01-22,4710,34.413935,-119.557932,0.0067132564432039925,
0000000000000000157b,2013-01-22,5500,34.1284232,-117.193371,0.23221798738155774,
0000000000000000181a,2013-01-22,6171,48.5960597,-123.393727,0.3663703832552025,
00000000000000002105,2013-01-22,8454,45.2296896,-123.1878948,0.2867997322168155,
000000000000000004c0,2013-01-24,1217,45.4772555,-122.8570175,0.3238101401469694,
000000000000000012dc,2013-01-24,4829,37.85089111328125,-122.47928619384766,0.21699108183697016,
00000000000000001552,2013-01-24,5459,33.4230548,-111.7097438,0.15666433561677673,
000000000000000018b8,2013-01-24,6329,33.602149963378906,-117.27458190917969,0.23792166653370578,
00000000000000002029,2013-01-24,8234,45.207321,-123.244418,0.41953509273555606,
000000000000000007cf,2013-01-25,2000,34.2810694,-114.0700933,0.2665525563632061,
00000000000000001957,2013-01-25,6488,34.2491377,-118.2537997,0.27638832876722336,
00000000000000001e40,2013-01-25,7745,45.2209844,-123.0765724,0.45986020281566103,
00000000000000000704,2013-01-26,1797,48.5983803,-123.4700632,0.36386490327177945,
00000000000000000e86,2013-01-26,3719,34.3915239,-119.4761467,0.36731988835919577,
00000000000000001007,2013-01-26,4104,34.65771484375,-120.429112,0.33328043145798336,
00000000000000001259,2013-01-26,4698,37.719843,-122.3784166,0.11261600800565709,
000000000000000013f4,2013-01-26,5109,39.0379921,-122.7630428,0.018739934612307982,
0000000000000000054b,2013-01-27,1356,38.8769164,-121.2943527,0.277660891439652,
00000000000000000b61,2013-01-27,2914,33.921531677246094,-118.17452239990234,0.1990238009668559,
00000000000000001703,2013-01-27,5892,39.6976775,-121.9132233,0.4022567486605827,
000000000000000018e0,2013-01-27,6369,32.9773481,-115.5472429,0.23587585957603932,
000000000000000019ad,2013-01-27,6574,33.8078748,-111.9033962,0.23304897507858935,
00000000000000001ede,2013-01-27,7903,37.8790013,-122.0898361,0.37132480162270576,
0000000000000000209a,2013-01-27,8347,31.4667394,-110.2824783,0.22799125090949468,
000000000000000000a9,2013-01-28,170,48.4103064,-123.3370565,0.34446463461332644,
00000000000000000415,2013-01-28,1046,33.6491042,-117.9501945,0.16029670185797198,
000000000000000008a2,2013-01-28,2211,48.4616688,-123.4066973,0.3702781057524154,
00000000000000000562,2013-01-29,1379,37.769569396972656,-122.46134948730469,0.3387473529489534,
00000000000000000ac8,2013-01-29,2761,38.8294824,-121.2546444,0.2984177501849909,
00000000000000000d96,2013-01-29,3479,33.5546283,-111.6221237,0.22377586771019814,
000000000000000013ef,2013-01-29,5104,33.7617383,-116.4241791,0.4163292083865254,
00000000000000001ee7,2013-01-29,7912,33.9684202,-117.983551,0.26395038976244917,
00000000000000002606,2013-01-29,9735,33.46862030029297,-111.61305236816406,0.17534686380984665,
000000000000000026cb,2013-01-29,9932,31.6130239,-111.0478842,0.27789822467017933,
00000000000000000a50,2013-01-30,2641,37.606677,-120.96009826660156,0.2840675608591637,
00000000000000000ee8,2013-01-30,3817,37.0032008,-122.1401644,0.4354314923227057,
000000000000000012d8,2013-01-30,4825,39.1646402,-121.7475915,0.30079550779754244,
00000000000000001514,2013-01-30,5397,40.2874876,-123.8012323,0.5113085848600969,
00000000000000001880,2013-01-30,6273,38.0612026,-122.5123215,0.2824186438806841,
00000000000000000488,2013-01-31,1161,39.2981322,-123.1083512,0.45926945680351866,
00000000000000001650,2013-01-31,5713,49.2289767,-123.2009196,0.41742035180626275,
0000000000000000188a,2013-01-31,6283,48.4446323,-123.3245373,0.35529090584269746,
00000000000000001ad3,2013-01-31,6868,23.4519475,-110.2285337,,
000000000000000002d4,2013-02-01,725,34.0688202,-118.4422376,0.27323020208940213,
000000000000000002d6,2013-02-01,727,32.6751084,-117.1682239,0.07416678883199422,
0000000000000000080a,2013-02-01,2059,44.583177,-123.276734,0.3447189460874215,
000000000000000009c8,2013-02-01,2505,49.37296676635742,-123.292598,0.1701174108445485,
00000000000000000ee6,2013-02-01,3815,34.4194428,-119.85671997070312,0.2638387915979307,
00000000000000001434,2013-02-01,5173,38.1344158,-122.5740628,0.3770155875932863,
00000000000000001c0f,2013-02-01,7184,34.5987018,-112.414341,0.18851545744696302,
00000000000000000072,2013-02-02,115,38.5787477,-121.3413772,0.3052780126141822,
0000000000000000121b,2013-02-02,4636,37.69282150268555,-122.44689178466797,0.33432177035806887,
00000000000000000762,2013-02-03,1891,45.52500915527344,-122.6216812133789,0.35143191605736523,
00000000000000000d5e,2013-02-03,3423,37.635492,-122.427821,0.36191209856618906,
00000000000000001bd4,2013-02-03,7125,32.3171674,-110.9840155,0.21073804399325216,
0000000000000000220d,2013-02-03,8718,42.0477072,-122.6004159,0.3003428112215889,
000000000000000022a6,2013-02-03,8871,48.0880013,-122.8786011,0.35710335095280643,
00000000000000002609,2013-02-03,9738,33.9775505065918,-118.0850830078125,0.22554124641167578,
0000000000000000066d,2013-02-04,1646,34.1333339,-118.8527584,0.24126855391391958,
00000000000000001361,2013-02-04,4962,35.318939208984375,-120.31462097167969,0.256594879269398,
0000000000000000143d,2013-02-05,5182,37.7046277,-121.8493223,0.23045786579205207,
000000000000000015cb,2013-02-05,5580,38.6072732,-121.396656,0.3085471643212846,
00000000000000002377,2013-02-05,9080,44.925659,-123.065522,0.4139989273104098,
00000000000000000851,2013-02-06,2130,49.162069,-123.968486,0.3693586716844139,
00000000000000000b14,2013-02-06,2837,33.856109619140625,-118.278661,0.22042731914368216,
000000000000000015a9,2013-02-06,5546,33.389833,-111.7246474,0.21886192335232088,
00000000000000001756,2013-02-06,5975,34.7511071,-111.9045296,0.16253765487988,
000000000000000019e5,2013-02-06,6630,33.2968526,-111.9476795,0.18151882799345093,
00000000000000001ae4,2013-02-06,6885,32.30894088745117,-110.84423065185547,0.18990126376762248,
00000000000000000589,2013-02-07,1418,34.2795107,-114.0590212,0.25183586976554834,
0000000000000000134a,2013-02-07,4939,34.2813683,-118.2946014,0.24019432061527463,
000000000000000016c2,2013-02-07,5827,33.9667473,-117.9106808,0.2450296421081767,
00000000000000001966,2013-02-07,6503,34.1275214,-118.2714272,0.17410277609155936,
000000000000000021c0,2013-02-07,8641,43.9105698,-123.0387211,0.38180621020956007,
0000000000000000252d,2013-02-07,9518,34.5745709,-114.4036388,0.1630483697638183,
0000000000000000086e,2013-02-08,2159,47.7496256,-122.3593926,0.32480401549645854,
00000000000000000b20,2013-02-08,2849,37.9490708,-122.5377703,0.3074546074243644,
00000000000000001626,2013-02-08,5671,37.908721,-122.6846695,0.2141522065606605,
00000000000000001ed3,2013-02-08,7892,49.0521848,-123.0330408,0.2284018082368306,
000000000000000003c4,2013-02-09,965,48.55059051513672,-123.38774108886719,0.4529648965696315,
000000000000000006e4,2013-02-09,1765,39.7358878,-121.8443012,0.36011582715835705,
00000000000000000d74,2013-02-09,3445,36.5096189,-121.4438796,0.24810467443600293,
00000000000000000e50,2013-02-09,3665,32.5933724,-117.0419006,0.20538126732231965,
00000000000000000fa2,2013-02-09,4003,36.83998107910156,-121.74321746826172,0.3181229246327457,
