event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
8779f710-665b-4152-aba9-8a7d9c5a5185,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
50e5387a-26a4-4ffb-9d74-339a08e1e8d3,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
8fbb82cf-c5fe-4b1f-a69c-88b213b6f594,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
1082307c-95af-4f79-b77b-64614450468d,modis,lst_day_1km,1000,1,300.14,0.10099504938361334,4,1,1,
ef7d5a4d-f0e9-4a1c-8774-9b5bc1b43e39,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
6e132278-cbbd-40f7-a151-226467ab6db8,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
79345d6f-f4bb-4aa0-98cb-336982c8d6f2,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
4b8042b7-3409-4442-b12e-823729a1889b,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
7b5e250c-a338-47c2-a3df-83d7f32a8676,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
609b2f19-0858-42ca-ace0-815c2fb4470c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
a9589508-950d-4cc7-a638-f582d31a9fb7,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
0d29e47c-86f0-4ab9-936f-2aba12df7cc8,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
3c28eab3-4e1f-46b3-a59b-79d2cf43b4d4,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
af906de2-89b5-4dc1-b279-1e9943095440,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
3f0c4a4a-c0c3-4ccc-ada4-046c2c07e800,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
df10d674-eecc-4bb0-9adc-cf300529a213,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
ff4a35a9-b94c-4db8-a576-08c161eda0d3,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
d94c0046-0fa8-4f52-bf8f-7e45fcc1727c,modis,lst_day_1km,1000,1,307.66,0.0,2,1,1,
673d38c4-e808-47ad-a281-fb49b2efd499,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
4e8cb1cf-ce65-4947-9653-f5197cc1c696,modis,lst_day_1km,1000,1,309.68,0.28331372481167755,3,1,1,
8ff13ca3-ab46-4a6b-a06b-a89a4b5ce629,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
2eeb588c-31b9-4813-a822-cd979883aa2a,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f0829223-91d1-4951-869d-3659fa2d214f,modis,lst_day_1km,1000,1,295.74,0.5309111664550592,3,1,1,
692862dc-733c-44ad-bd90-3d259641b75b,modis,lst_day_1km,1000,1,297.14,0.14000000000001478,2,1,1,
0b884142-3830-4570-83ba-9817b84d616d,modis,lst_day_1km,1000,1,299.22666666666663,0.29948103260287395,3,1,1,
8cc17461-7b00-4096-956b-8891571d7238,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b53314d0-7442-4bef-b83c-3a6ddebe8c94,modis,lst_day_1km,1000,1,298.2266666666667,0.20997354330696633,3,1,1,
817df452-b665-4860-b31a-793504e27db7,modis,lst_day_1km,1000,1,315.44000000000005,0.7355723395198244,3,1,1,
0a86933e-8e3c-4f2e-b126-31409a7f624c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
6aae0e85-3860-46e2-bf90-ef989fb9e467,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
46e9599f-20e8-4ae0-a291-298a1322616b,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
e400950f-48b0-49ab-81c9-07fe1f30e225,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f10864fc-b0e4-4ddb-a512-2ab53e5031ee,modis,lst_day_1km,1000,1,304.78000000000003,0.0,1,1,1,
dc5c9f3a-82dc-4b46-8563-27cd5888d224,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
80e4f005-f040-4e05-bc9e-75e9104c51af,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
dd51674f-dfc1-414c-a513-bbc5e7107db8,modis,lst_day_1km,1000,1,310.5,0.0,1,1,1,
12f4a07b-83c3-4bfe-a50c-9caae99e97e4,modis,lst_day_1km,1000,1,299.9533333333333,1.211977264179868,3,1,1,
65ee583a-e7b2-4f0e-a86a-29018b1a5c01,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
ccf386a2-6dcb-4c86-a1f5-6695ccd7b78e,modis,lst_day_1km,1000,1,289.04,1.6829339460200616,3,1,1,
27c33faf-4a3f-42cd-a015-fa617470cee4,modis,lst_day_1km,1000,1,299.18,0.0,1,1,1,
ab8e6f04-f398-4176-b37a-dd2e1bb7f48a,modis,lst_day_1km,1000,1,308.3333333333333,0.686310587287006,3,1,1,
0f4e89ca-3e9c-459a-a268-25dcaa9850d6,modis,lst_day_1km,1000,1,302.22,0.020000000000010232,2,1,1,
4c234346-6c51-4502-9b65-716137301cf6,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
8bf3ec34-c65f-4571-b046-7a7e927b77a0,modis,lst_day_1km,1000,1,294.34000000000003,0.0,1,1,1,
2d04740e-7e58-4127-b7e1-7a746961cd23,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
17b23b99-d9fb-469c-b558-6b333e3b12f6,modis,lst_day_1km,1000,1,311.22,0.46676189504571874,3,1,1,
5ac2801e-5361-4647-bad4-e000b5bede4c,modis,lst_day_1km,1000,1,297.8733333333334,0.6733663358248713,3,1,1,
86ce1490-07ff-4582-a934-bc69b8717fde,modis,lst_day_1km,1000,1,298.6266666666666,0.752300176495762,3,1,1,
86445cf0-619c-4142-b836-aaf29f05a1e2,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
255dc07f-cc67-4050-88d3-300f9bd776a6,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
