"scientificName","latitude","longitude","date","event_id"
"Calypte anna",36.32494,-119.07855,2015-04-18,40
"Calypte anna",38.362671,-122.008547,2015-11-13,41
"Calypte anna",38.6453664,-121.2605131,2016-01-13,42
"Calypte anna",36.1166525,-115.1711154,2013-12-24,43
"Calypte anna",32.584234,-117.040763,2017-03-22,44
"Calypte anna",33.079997,-116.871984,2017-02-21,45
"Calypte anna",36.7025844,-121.8037784,2015-12-16,46
"Calypte anna",45.658796,-123.2098273,2017-11-03,47
"Calypte anna",45.554118,-122.7349877,2016-01-23,48
"Calypte anna",42.2529813,-122.7390432,2016-04-06,49
"Calypte anna",32.2609617,-110.902029,2015-04-27,50
"Calypte anna",36.9710469,-121.9947866,2016-11-25,51
"Calypte anna",38.8679477,-121.3563752,2016-01-30,52
"Calypte anna",47.241242,-122.138506,2015-09-15,53
"Calypte anna",37.5061952,-122.3413122,2016-06-18,54
"Calypte anna",40.8209493,-124.1868246,2015-10-01,55
"Calypte anna",37.9732156,-122.6202053,2014-05-07,56
"Calypte anna",45.9063,-122.664256,2017-08-25,57
"Calypte anna",32.94793,-117.244744,2017-11-29,58
"Calypte anna",33.23209,-117.31978,2013-11-27,59
"Calypte anna",31.550142,-110.221523,2016-07-31,60
"Calypte anna",38.206973,-122.157797,2013-12-10,61
"Calypte anna",39.0708584,-121.8938363,2015-05-14,62
"Calypte anna",45.2295697,-123.2173605,2017-02-10,63
"Calypte anna",36.639062,-120.626238,2013-01-12,64
"Calypte anna",34.417755,-119.835232,2013-12-26,65
"Calypte anna",36.4792531,-121.7218345,2016-05-11,66
"Calypte anna",39.3615439,-123.3272302,2015-08-06,67
"Calypte anna",39.5032597,-123.7870763,2014-01-27,68
"Calypte anna",36.2543098,-118.7107086,2016-07-09,69
"Calypte anna",38.4651152,-122.8820533,2017-03-14,70
"Calypte anna",36.5896757,-121.9094387,2014-10-06,71
"Calypte anna",33.833145,-118.2795402,2017-04-10,72
"Calypte anna",44.03483,-123.103308,2016-01-23,73
"Calypte anna",32.7012146,-117.1982861,2013-04-26,74
"Calypte anna",32.8405463,-117.0233202,2015-05-31,75
"Calypte anna",37.8036362,-122.4681985,2017-04-29,76
"Calypte anna",34.096116,-118.4169102,2016-10-21,77
"Calypte anna",34.131865,-118.187392,2016-10-31,78
"Calypte anna",38.0606072,-122.8172055,2014-12-30,79
"Calypte anna",36.8883222,-121.8295598,2013-03-18,80
"Calypte anna",30.1909657,-94.1916543,2016-01-06,81
"Calypte anna",34.8744654,-111.788973,2017-04-20,82
"Calypte anna",33.268656,-111.993269,2016-04-08,83
"Calypte anna",33.9299502,-116.907658,2016-09-21,84
"Calypte anna",38.04064,-122.79914,2013-12-31,85
"Calypte anna",33.09555,-117.28414,2014-06-13,86
"Calypte anna",34.44466,-119.64654,2014-12-19,87
"Calypte anna",37.252361,-121.964132,2016-02-20,88
"Calypte anna",34.281191,-118.5611272,2016-02-14,89
"Calypte anna",37.0539287,-122.024624,2015-09-02,90
"Calypte anna",38.0244092,-119.2529467,2013-07-15,91
"Calypte anna",45.527045,-122.730293,2016-02-27,92
"Calypte anna",37.9903487,-122.2621813,2016-05-03,93
"Calypte anna",45.5539894,-122.540553,2017-02-14,94
"Calypte anna",44.935865,-123.031602,2017-11-13,95
"Calypte anna",38.4273028,-120.9178019,2017-07-03,96
"Calypte anna",36.5134648,-121.9288445,2017-03-11,97
"Calypte anna",43.856627,-122.792512,2013-06-26,98
"Calypte anna",49.1065642,-122.7182504,2017-06-16,99
"Calypte anna",38.679962,-121.114856,2013-12-27,100
"Calypte anna",33.6247796,-117.3079118,2017-05-13,101
"Calypte anna",37.896761,-122.639307,2015-11-07,102
"Calypte anna",35.5491004,-121.075272,2017-06-02,103
"Calypte anna",46.1879054,-123.8403067,2013-01-12,104
"Calypte anna",36.57388,-121.905309,2014-05-05,105
"Calypte anna",38.00094,-122.99514,2014-10-04,106
"Calypte anna",31.4638476,-110.2915657,2016-04-03,107
"Calypte anna",34.4294598,-119.6979561,2017-09-12,108
"Calypte anna",32.1939715,-110.99757,2017-08-11,109
"Calypte anna",34.2759294,-118.547582,2017-02-18,110
"Calypte anna",47.466874,-122.492209,2014-01-05,111
"Calypte anna",34.045282,-118.7388021,2015-11-10,112
"Calypte anna",37.7389359,-122.214084,2015-12-28,113
"Calypte anna",39.738117,-121.862074,2016-01-04,114
"Calypte anna",38.5787477,-121.3413772,2013-02-02,115
"Calypte anna",33.60063,-117.27303,2013-04-12,116
"Calypte anna",48.002766,-122.187284,2013-12-14,117
"Calypte anna",37.0145154,-121.954985,2014-07-24,118
"Calypte anna",47.4831084,-121.7386141,2017-01-28,119
"Calypte anna",32.4983851,-110.9254414,2016-07-08,120
"Calypte anna",34.4065,-119.516153,2017-12-31,121
"Calypte anna",37.3162532,-122.0425165,2016-01-28,122
"Calypte anna",47.6205833,-122.0564307,2013-05-19,123
"Calypte anna",47.5954984,-122.1102181,2014-12-24,124
"Calypte anna",33.6511369,-112.0110708,2015-03-10,125
"Calypte anna",47.5658743,-122.7020127,2017-11-08,126
"Calypte anna",34.0990833,-118.1420267,2013-02-15,127
"Calypte anna",44.564479,-123.293246,2016-02-12,128
"Calypte anna",33.9499283,-117.2667141,2016-06-16,129
"Calypte anna",39.6349559,-121.7647147,2013-12-25,130
"Calypte anna",37.6754649,-122.4409962,2013-03-04,131
"Calypte anna",34.5020716,-119.8307562,2017-06-01,132
"Calypte anna",34.2698784,-118.0329788,2017-05-11,133
"Calypte anna",32.3068431,-110.9014834,2016-04-21,134
"Calypte anna",48.1495825,-123.1544638,2015-09-20,135
"Calypte anna",38.4089457,-122.8380516,2015-01-21,136
"Calypte anna",34.5268536,-118.0542326,2016-09-04,137
"Calypte anna",32.7254251,-116.8968755,2013-06-05,138
"Calypte anna",34.0115208,-117.2824622,2017-07-29,139
"Calypte anna",38.2715177,-122.4591172,2015-12-30,140
"Calypte anna",44.045045,-123.125346,2015-03-30,141
"Calypte anna",47.72935,-122.63116,2017-07-31,142
"Calypte anna",45.4776768,-122.7515638,2017-11-22,143
"Calypte anna",37.7661041,-122.4494022,2014-03-30,144
"Calypte anna",36.250566,-121.800296,2015-07-21,145
"Calypte anna",37.81871,-120.0943042,2013-04-19,146
"Calypte anna",38.5732329,-121.8481636,2016-12-24,147
"Calypte anna",35.0414253,-120.5397928,2014-12-21,148
"Calypte anna",34.4048914,-119.740591,2013-09-09,149
"Calypte anna",38.5636407,-121.4408836,2014-08-23,150
"Calypte anna",35.5668634,-121.1058462,2013-06-19,151
"Calypte anna",31.9994008,-109.2720124,2014-10-13,152
"Calypte anna",48.4193468,-123.3634722,2016-01-27,153
"Calypte anna",36.7657947,-119.8286037,2017-05-13,154
"Calypte anna",34.24804,-119.25924,2014-04-10,155
"Calypte anna",38.6288402,-120.7340491,2015-04-04,156
"Calypte anna",38.2230882,-122.6492241,2016-04-08,157
"Calypte anna",34.2082987,-119.0392779,2014-02-26,158
"Calypte anna",33.145998,-117.290481,2015-01-08,159
"Calypte anna",38.6458357,-121.1163712,2014-12-18,160
"Calypte anna",37.5206189,-120.302682,2013-10-21,161
"Calypte anna",44.8380606,-123.298316,2017-12-31,162
"Calypte anna",34.4361464,-119.6767478,2016-06-05,163
"Calypte anna",38.379447,-121.964395,2016-03-10,164
"Calypte anna",47.5379827,-122.0548857,2017-10-07,165
"Calypte anna",34.78091,-111.7737007,2017-10-09,166
"Calypte anna",36.9594084,-121.7881465,2017-05-04,167
"Calypte anna",37.481676,-122.151535,2015-07-03,168
"Calypte anna",32.7265339,-117.1341008,2013-12-26,169
"Calypte anna",48.4103064,-123.3370565,2013-01-28,170
"Calypte anna",34.1518752,-118.5979564,2017-08-17,171
"Calypte anna",37.924385,-122.509791,2015-10-30,172
"Calypte anna",37.31792,-122.27101,2015-02-15,173
"Calypte anna",33.5564119,-117.1879693,2015-05-04,174
"Calypte anna",40.730498,-124.173057,2016-03-05,175
"Calypte anna",39.5556896,-123.7646905,2013-11-11,176
"Calypte anna",48.8513313,-123.2995605,2014-01-21,177
"Calypte anna",44.5869235,-123.3368647,2014-09-29,178
"Calypte anna",34.2109,-119.013957,2017-01-09,179
"Calypte anna",34.483748,-114.355492,2013-02-10,180
"Calypte anna",37.3651603,-121.7643956,2017-04-01,181
"Calypte anna",49.20525,-124.034413,2017-01-22,182
"Calypte anna",35.0885823,-120.5099733,2017-03-28,183
"Calypte anna",31.4182627,-110.2421808,2015-05-30,184
"Calypte anna",38.3228277,-123.037734,2015-10-16,185
"Calypte anna",38.580838,-122.436639,2016-11-13,186
"Calypte anna",34.4175931,-119.8623097,2016-03-08,187
"Calypte anna",34.441101,-119.875438,2016-12-06,188
"Calypte anna",32.8871589,-112.0372465,2014-04-30,189
"Calypte anna",47.814735,-122.369213,2016-02-23,190
"Calypte anna",37.8975633,-122.709893,2013-10-15,191
"Calypte anna",34.109805,-118.233861,2015-08-29,192
"Calypte anna",38.09342,-122.9141057,2017-04-14,193
"Calypte anna",36.9910919,-121.9288445,2013-06-21,194
"Calypte anna",47.9116823,-122.5346375,2016-04-23,195
"Calypte anna",39.1143,-121.0401,2016-04-22,196
"Calypte anna",33.0172845,-117.2196633,2016-02-12,197
"Calypte anna",32.1218978,-110.488745,2017-02-10,198
"Calypte anna",32.8959947,-117.2296347,2017-05-01,199
"Calypte anna",38.3539746,-121.3396597,2014-01-26,200
"Calypte anna",36.533336,-121.848537,2015-02-07,201
"Calypte anna",33.133582,-117.290626,2016-01-06,202
"Calypte anna",32.822756,-117.141098,2017-03-09,203
"Calypte anna",37.88985,-122.448053,2015-03-24,204
"Calypte anna",33.0199833,-117.0457885,2016-11-17,205
"Calypte anna",33.5424446,-111.9045851,2016-01-10,206
"Calypte anna",38.76834,-120.290309,2014-04-26,207
"Calypte anna",32.225612,-110.957954,2017-12-14,208
"Calypte anna",32.862383,-117.004583,2017-01-03,209
"Calypte anna",35.9334711,-119.6449757,2014-09-28,210
"Calypte anna",38.004778,-122.471771,2016-11-11,211
"Calypte anna",36.825447,-119.8543851,2015-07-05,212
"Calypte anna",47.991217,-122.4259249,2017-04-18,213
"Calypte anna",36.9680324,-121.7982101,2013-10-22,214
"Calypte anna",38.6270297,-121.5089178,2015-05-15,215
"Calypte anna",37.9921831,-121.1889839,2013-10-24,216
"Calypte anna",43.211633,-123.352669,2015-09-30,217
"Calypte anna",38.337203,-122.38829,2016-04-04,218
"Calypte anna",41.0603649,-124.1422677,2015-03-24,219
"Calypte anna",33.57042,-117.2092,2013-04-04,220
"Calypte anna",32.2624882,-116.9893249,2016-12-18,221
"Calypte anna",38.5488367,-121.4840698,2013-04-18,222
"Calypte anna",35.301834,-118.117661,2015-04-21,223
"Calypte anna",34.0315944,-118.5005731,2014-12-20,224
"Calypte anna",33.5512628,-117.2236431,2016-03-08,225
"Calypte anna",33.98746,-117.72942,2017-09-24,226
"Calypte anna",38.3519847,-120.9547788,2015-09-12,227
"Calypte anna",34.345775,-117.9204226,2014-06-24,228
"Calypte anna",42.140216,-122.594187,2015-02-16,229
"Calypte anna",32.2162686,-110.9221101,2016-08-17,230
"Calypte anna",32.33039,-110.79367,2017-10-04,231
"Calypte anna",33.7472518,-118.386569,2015-03-24,232
"Calypte anna",33.7168616,-118.0597687,2015-05-09,233
"Calypte anna",49.2481095,-122.9028062,2017-05-14,234
"Calypte anna",32.437844,-111.203454,2013-11-08,235
"Calypte anna",32.566415,-117.063712,2017-03-22,236
"Calypte anna",49.2215,-124.01431,2014-04-20,237
"Calypte anna",38.638494,-121.564793,2013-12-23,238
"Calypte anna",37.5919467,-122.345078,2013-01-22,239
"Calypte anna",47.3042604,-122.4426236,2014-03-04,240
"Calypte anna",32.5383806,-116.3191806,2017-06-11,241
"Calypte anna",39.2449364,-121.2021744,2017-05-31,242
"Calypte anna",36.41306,-119.09076,2015-06-17,243
"Calypte anna",47.6985488,-122.3387074,2014-02-04,244
"Calypte anna",37.9633914,-122.0940815,2017-03-11,245
"Calypte anna",35.7169705,-120.8798647,2014-05-12,246
"Calypte anna",33.7510711,-117.5713498,2017-05-23,247
"Calypte anna",37.4252354,-122.1665901,2017-10-25,248
"Calypte anna",38.0287349,-122.9639959,2017-10-08,249
"Calypte anna",34.1232538,-117.5814342,2014-12-25,250
"Calypte anna",38.5569413,-121.4561635,2017-10-18,251
"Calypte anna",34.616864,-112.55071,2016-04-17,252
"Calypte anna",39.0596113,-121.4649564,2017-01-05,253
"Calypte anna",45.417171,-122.653324,2015-11-28,254
"Calypte anna",37.106933,-121.9025092,2017-04-09,255
"Calypte anna",33.0409751,-117.2410297,2017-10-20,256
"Calypte anna",48.4109003,-123.3007622,2017-06-10,257
"Calypte anna",47.6471845,-122.0615816,2017-04-27,258
"Calypte anna",49.6115998,-124.0315247,2017-01-14,259
"Calypte anna",39.3819031,-123.0903375,2016-05-14,260
"Calypte anna",47.0188428,-122.8557622,2017-04-21,261
"Calypte anna",42.4273345,-123.3903971,2016-03-25,262
"Calypte anna",48.2271248,-122.5068498,2017-10-01,263
"Calypte anna",45.04504,-122.92332,2014-07-13,264
"Calypte anna",38.9036663,-121.0677937,2015-02-23,265
"Calypte anna",49.4023639,-124.6332353,2016-01-19,266
"Calypte anna",33.1566848,-117.3529422,2015-12-02,267
"Calypte anna",45.3834097,-122.5968355,2017-01-14,268
"Calypte anna",39.944552,-120.885374,2013-08-16,269
"Calypte anna",35.2552919,-120.6268358,2014-06-16,270
"Calypte anna",43.233078,-123.369404,2014-05-15,271
"Calypte anna",37.570093,-121.9437361,2017-03-29,272
"Calypte anna",36.8337448,-119.9420035,2017-01-02,273
"Calypte anna",33.647467,-111.908802,2015-04-23,274
"Calypte anna",48.4584569,-123.5419137,2014-01-05,275
"Calypte anna",37.0382689,-119.2382455,2017-04-06,276
"Calypte anna",40.2039029,-122.2118819,2016-02-27,277
"Calypte anna",36.33584,-121.49935,2014-05-15,278
"Calypte anna",45.3285968,-122.5714803,2013-03-09,279
"Calypte anna",36.1307521,-118.813169,2017-04-22,280
"Calypte anna",38.4234953,-120.5824614,2015-08-24,281
"Calypte anna",37.4602852,-122.2934283,2017-03-19,282
"Calypte anna",37.6290081,-122.493664,2017-01-27,283
"Calypte anna",36.579518,-121.855326,2015-11-15,284
"Calypte anna",38.60353,-121.391171,2014-06-10,285
"Calypte anna",48.4556405,-123.2811928,2016-05-14,286
"Calypte anna",35.327104,-119.075245,2017-01-07,287
"Calypte anna",35.357898,-119.087002,2017-03-28,288
"Calypte anna",33.8160229,-117.92377,2013-02-22,289
"Calypte anna",38.5243398,-121.2057853,2017-01-29,290
"Calypte anna",34.461233,-119.779701,2017-08-05,291
"Calypte anna",44.890811,-123.070046,2016-12-10,292
"Calypte anna",37.29399,-121.91037,2017-01-01,293
"Calypte anna",33.831948,-118.1726038,2017-01-09,294
"Calypte anna",34.2371305,-116.9364032,2016-08-13,295
"Calypte anna",34.2898428,-119.2159724,2015-01-03,296
"Calypte anna",34.052811,-112.1514399,2017-01-29,297
"Calypte anna",35.319278,-120.7460976,2017-05-07,298
"Calypte anna",47.5222083,-122.8416377,2016-05-09,299
"Calypte anna",34.6351489,-120.0607283,2015-05-21,300
"Calypte anna",38.0078757,-121.7224431,2016-01-03,301
"Calypte anna",31.8589754,-116.6229985,2017-12-22,302
"Calypte anna",34.524254,-119.923691,2017-06-01,303
"Calypte anna",48.6691305,-123.4151047,2016-04-25,304
"Calypte anna",37.342491,-121.645317,2014-05-11,305
"Calypte anna",37.8245914,-122.2612774,2015-12-18,306
"Calypte anna",37.3737015,-122.0634514,2017-08-14,307
"Calypte anna",37.944228,-122.521108,2017-10-21,308
"Calypte anna",34.104483,-118.265376,2016-10-31,309
"Calypte anna",36.572538,-121.808818,2014-09-03,310
"Calypte anna",49.381619,-123.19096,2017-06-21,311
"Calypte anna",33.5143468,-117.758678,2016-01-24,312
"Calypte anna",37.0510446,-119.4877768,2014-04-26,313
"Calypte anna",38.4058502,-122.8253031,2016-11-03,314
"Calypte anna",37.758077,-122.455699,2016-06-18,315
"Calypte anna",33.28603,-116.9909277,2013-08-25,316
"Calypte anna",36.0975152,-121.4261228,2016-05-11,317
"Calypte anna",50.0391435,-125.2143574,2016-01-02,318
"Calypte anna",38.1844298,-122.280474,2017-12-03,319
"Calypte anna",34.9582,-120.6284,2013-02-13,320
"Calypte anna",38.2066107,-122.3751543,2017-03-25,321
"Calypte anna",36.4183133,-120.3745468,2013-04-28,322
"Calypte anna",37.294092,-121.945833,2015-02-05,323
"Calypte anna",33.2441433,-116.3544846,2013-03-24,324
"Calypte anna",33.5299477,-111.6547394,2014-04-10,325
"Calypte anna",36.79454,-121.785297,2016-10-08,326
"Calypte anna",39.0294107,-121.055029,2016-11-26,327
"Calypte anna",45.464258,-122.70266,2013-02-16,328
"Calypte anna",34.2867813,-119.1748193,2015-10-26,329
"Calypte anna",39.538908,-122.166011,2014-08-08,330
"Calypte anna",34.1036674,-118.7138844,2013-09-29,331
"Calypte anna",33.1379824,-116.3758135,2014-01-04,332
"Calypte anna",37.0108599,-122.122618,2014-02-12,333
"Calypte anna",37.607789,-122.362889,2013-05-02,334
"Calypte anna",48.7823553,-123.6842936,2014-03-22,335
"Calypte anna",32.6871,-117.24357,2013-03-16,336
"Calypte anna",37.0032008,-122.1401644,2013-01-16,337
"Calypte anna",33.4390696,-111.6313827,2017-12-25,338
"Calypte anna",38.280453,-122.285002,2015-06-30,339
"Calypte anna",47.8712548,-122.091448,2017-01-14,340
"Calypte anna",47.1844918,-122.4891365,2017-05-20,341
"Calypte anna",34.6217575,-120.421808,2017-01-27,342
"Calypte anna",33.1089543,-117.2559179,2016-12-30,343
"Calypte anna",45.506377,-123.0872154,2014-06-14,344
"Calypte anna",45.513053,-123.113674,2014-12-21,345
"Calypte anna",34.0152323,-116.9933984,2017-06-20,346
"Calypte anna",34.1564914,-118.2971764,2014-05-12,347
"Calypte anna",34.237619,-117.080229,2016-04-29,348
"Calypte anna",33.480542,-119.029616,2016-10-19,349
"Calypte anna",32.2393758,-110.8993649,2014-12-06,350
"Calypte anna",47.546031,-121.995564,2017-09-30,351
"Calypte anna",39.3315197,-120.577116,2017-08-01,352
"Calypte anna",38.8097926,-120.9451067,2016-03-19,353
"Calypte anna",38.3139614,-122.6791978,2015-01-26,354
"Calypte anna",47.813862,-122.300623,2017-02-12,355
"Calypte anna",48.119668,-123.190209,2017-02-18,356
"Calypte anna",37.75898,-122.389317,2017-03-09,357
"Calypte anna",39.0235571,-122.9208675,2016-04-25,358
"Calypte anna",48.640358,-123.419619,2015-10-09,359
"Calypte anna",38.280856,-122.616374,2014-04-02,360
"Calypte anna",35.29284,-120.67448,2014-04-02,361
"Calypte anna",37.3988222,-122.0744911,2017-10-23,362
"Calypte anna",39.159167,-122.161164,2017-01-15,363
"Calypte anna",42.2104578,-122.7070069,2016-01-02,364
"Calypte anna",37.428878,-121.979103,2017-02-16,365
"Calypte anna",49.696159,-124.8663139,2016-05-02,366
"Calypte anna",45.6334787,-122.4998546,2015-03-23,367
"Calypte anna",41.1738087,-121.3579845,2014-05-18,368
"Calypte anna",44.6968284,-123.9470369,2015-11-23,369
"Calypte anna",32.2906517,-110.7730865,2013-09-26,370
"Calypte anna",33.661772,-112.404849,2014-01-08,371
"Calypte anna",32.7688737,-117.2528022,2013-12-21,372
"Calypte anna",38.5618306,-121.4148132,2015-12-08,373
"Calypte anna",33.3157082,-111.1401062,2015-04-26,374
"Calypte anna",49.080445,-121.923319,2016-11-08,375
"Calypte anna",33.537127,-111.9150585,2016-07-28,376
"Calypte anna",39.753591,-121.7827016,2015-01-03,377
"Calypte anna",33.0114,-117.2744,2013-11-09,378
"Calypte anna",36.9915161,-121.9984102,2014-02-03,379
"Calypte anna",33.6683005,-117.9991615,2017-12-31,380
"Calypte anna",46.70375,-122.96457,2013-12-27,381
"Calypte anna",32.3478054,-110.9039579,2017-06-03,382
"Calypte anna",49.7757822,-124.359646,2017-05-13,383
"Calypte anna",31.72515,-110.88011,2015-08-16,384
"Calypte anna",37.241209,-121.884531,2017-08-24,385
"Calypte anna",44.6101933,-122.8395169,2017-04-18,386
"Calypte anna",37.4203787,-122.1144587,2014-09-21,387
"Calypte anna",44.5178604,-123.3458608,2015-09-26,388
"Calypte anna",44.060769,-124.096895,2017-03-10,389
"Calypte anna",38.3079551,-122.9214978,2015-01-22,390
"Calypte anna",48.2219126,-122.6281822,2013-11-06,391
"Calypte anna",32.7280417,-117.1467447,2013-12-22,392
"Calypte anna",34.266491,-117.20157,2017-10-25,393
"Calypte anna",37.1396048,-120.8694389,2014-11-22,394
"Calypte anna",34.014791,-118.015718,2013-10-21,395
"Calypte anna",34.108811,-117.6338983,2013-02-15,396
"Calypte anna",34.148989,-118.7574381,2013-07-12,397
"Calypte anna",37.241476,-121.795631,2016-06-04,398
"Calypte anna",48.4589211,-123.2946682,2014-04-23,399
"Calypte anna",33.88883,-117.799887,2015-04-08,400
"Calypte anna",33.7138764,-112.285404,2017-06-29,401
"Calypte anna",37.504712,-122.287151,2014-05-12,402
"Calypte anna",34.0526222,-117.2673975,2017-09-26,403
"Calypte anna",35.2755692,-120.6697706,2015-12-13,404
"Calypte anna",38.9127079,-121.0851932,2017-07-27,405
"Calypte anna",34.7625394,-111.7646103,2016-09-20,406
"Calypte anna",44.048048,-123.047326,2015-04-06,407
"Calypte anna",45.4740256,-122.6738503,2017-01-11,408
"Calypte anna",34.4402678,-119.2717743,2015-03-14,409
"Calypte anna",47.22571,-122.91997,2017-07-06,410
"Calypte anna",49.6949271,-124.9980104,2017-09-08,411
"Calypte anna",47.4057562,-122.4497938,2017-08-10,412
"Calypte anna",40.3068952,-121.2171297,2016-08-04,413
"Calypte anna",34.1437991,-117.5124907,2017-03-09,414
"Calypte anna",32.20162,-110.931872,2014-12-08,415
"Calypte anna",36.9016045,-121.5945554,2013-05-06,416
"Calypte anna",31.912763,-109.136661,2015-08-23,417
"Calypte anna",45.6559511,-122.8225969,2013-05-11,418
"Calypte anna",33.6209985,-117.8917551,2014-02-23,419
"Calypte anna",34.1127639,-119.0821409,2015-02-16,420
"Calypte anna",32.1830644,-110.8157989,2017-07-25,421
"Calypte anna",34.2622353,-118.2957602,2017-10-01,422
"Calypte anna",45.2176199,-123.206809,2017-06-30,423
"Calypte anna",47.125347,-122.4837425,2016-04-19,424
"Calypte anna",40.667104,-122.3098174,2017-05-13,425
"Calypte anna",37.9239058,-122.5588064,2013-05-08,426
"Calypte anna",37.4819334,-118.6094391,2017-10-08,427
"Calypte anna",45.490641,-122.493218,2017-08-28,428
"Calypte anna",44.5489066,-123.2574524,2016-10-09,429
"Calypte anna",34.290466,-119.198004,2017-12-30,430
"Calypte anna",36.9987398,-122.0572364,2013-02-15,431
"Calypte anna",37.8775745,-122.4591999,2013-02-12,432
"Calypte anna",39.0743766,-121.0813171,2017-04-14,433
"Calypte anna",33.3507369,-112.0758826,2017-10-08,434
"Calypte anna",47.7121475,-122.1700837,2014-10-31,435
"Calypte anna",38.5028738,-121.5667482,2017-01-12,436
"Calypte anna",44.0336011,-123.0630755,2014-09-23,437
"Calypte anna",32.7188917,-111.5326667,2017-09-18,438
"Calypte anna",38.204251,-122.7470316,2015-03-25,439
"Calypte anna",37.43279,-122.18122,2015-10-29,440
"Calypte anna",33.6812014,-117.3384557,2015-10-10,441
"Calypte anna",37.8204527,-122.2470908,2016-07-30,442
"Calypte anna",36.557704,-121.813905,2015-04-03,443
"Calypte anna",42.05724,-124.275051,2015-06-13,444
"Calypte anna",45.3321092,-122.4250746,2017-12-17,445
"Calypte anna",37.35252,-122.07865,2013-12-16,446
"Calypte anna",28.5084721,-114.0242851,2017-10-24,447
"Calypte anna",45.4749923,-122.7166411,2017-09-02,448
"Calypte anna",35.277799,-120.657651,2016-02-20,449
"Calypte anna",36.417801,-121.913956,2015-01-07,450
"Calypte anna",31.554396,-110.262966,2016-03-10,451
"Calypte anna",45.3384325,-123.1843543,2013-07-31,452
"Calypte anna",47.146161,-122.448958,2013-11-23,453
"Calypte anna",47.2252428,-122.4355111,2013-01-10,454
"Calypte anna",37.8839546,-122.1925378,2016-03-23,455
"Calypte anna",37.5141683,-122.1966147,2015-09-30,456
"Calypte anna",32.3554513,-111.0498476,2017-03-11,457
"Calypte anna",34.5609095,-119.7698674,2016-06-10,458
"Calypte anna",33.4677384,-111.922943,2015-09-03,459
"Calypte anna",37.741289,-120.9448278,2013-02-16,460
"Calypte anna",47.6742739,-122.2920263,2017-03-25,461
"Calypte anna",33.98517,-118.45092,2015-04-21,462
"Calypte anna",34.1536503,-118.1098294,2017-05-24,463
"Calypte anna",38.0293,-121.28406,2015-08-13,464
"Calypte anna",36.3856638,-121.9005972,2016-12-18,465
"Calypte anna",33.7843194,-118.3320236,2014-02-01,466
"Calypte anna",38.4413029,-120.917347,2017-11-11,467
"Calypte anna",48.411511,-123.315451,2017-03-14,468
"Calypte anna",36.673267,-121.763872,2014-01-03,469
"Calypte anna",37.782311,-122.393402,2015-12-29,470
"Calypte anna",48.4576261,-123.4362674,2016-04-10,471
"Calypte anna",45.7260155,-122.5806856,2017-05-03,472
"Calypte anna",33.0419104,-117.2912407,2016-02-03,473
"Calypte anna",38.274053,-122.7244145,2015-02-01,474
"Calypte anna",36.9794484,-121.9251323,2013-09-20,475
"Calypte anna",33.53212,-117.15359,2014-04-28,476
"Calypte anna",45.4543,-123.855761,2016-01-20,477
