scientificName,decimalLongitude,decimalLatitude
Baeolophus bicolor,-81.67587,32.03682
Baeolophus bicolor,-75.5300966,39.8255449
Baeolophus bicolor,-80.1459503,41.831456
Baeolophus bicolor,-69.4984174,43.8963926
Baeolophus bicolor,-81.539228,30.247082
Baeolophus bicolor,-80.867587,35.128961
Baeolophus bicolor,-88.429009,41.689475
Baeolophus bicolor,-79.1908211,37.4532534
Baeolophus bicolor,-71.8889737,42.5537284
Baeolophus bicolor,-73.297058,42.577709
Baeolophus bicolor,-88.5483027,30.4492286
Baeolophus bicolor,-84.1917032,30.7033894
Baeolophus bicolor,-86.851373,33.11349
Baeolophus bicolor,-85.0639522,43.4223959
Baeolophus bicolor,-75.136064,44.924213
Baeolophus bicolor,-94.786911,35.290932
Baeolophus bicolor,-70.287914,43.690011
Baeolophus bicolor,-76.4218265,40.3296567
Baeolophus bicolor,-84.8017186,45.0865528
Baeolophus bicolor,-72.7634583,44.2476463
Baeolophus bicolor,-77.720139,39.1359856
Baeolophus bicolor,-95.7687731,32.7101432
Baeolophus bicolor,-77.0353603,40.2630718
Baeolophus bicolor,-86.2505378,33.430477
Baeolophus bicolor,-80.149225,32.623453
Baeolophus bicolor,-76.5424347,38.777394
Baeolophus bicolor,-82.3611566,40.4236434
Baeolophus bicolor,-84.7266112,43.4159786
Baeolophus bicolor,-96.912064,30.312284
Baeolophus bicolor,-81.599899,37.902618
Baeolophus bicolor,-73.2300568,41.5117749
Baeolophus bicolor,-73.3304465,43.0320392
Baeolophus bicolor,-76.461288,37.717983
Baeolophus bicolor,-82.7784054,28.0519409
Baeolophus bicolor,-77.0993257,38.307753
Baeolophus bicolor,-74.965073,40.534294
Baeolophus bicolor,-70.0180556,44.4538889
Baeolophus bicolor,-82.0974022,35.8621655
Baeolophus bicolor,-70.8407986,42.1617413
Baeolophus bicolor,-78.919492,38.578258
Baeolophus bicolor,-71.5631604,41.4006664
Baeolophus bicolor,-71.775609,42.517972
Baeolophus bicolor,-74.113924,41.779436
Baeolophus bicolor,-82.02359,32.5887
Baeolophus bicolor,-77.7343115,40.79247
Baeolophus bicolor,-85.2384138,41.0193854
Baeolophus bicolor,-85.162154,42.332405
Baeolophus bicolor,-90.1263407,34.3548254
Baeolophus bicolor,-81.6660442,35.6989306
Baeolophus bicolor,-95.24115,29.59804
Baeolophus bicolor,-97.1068615,36.1007467
Baeolophus bicolor,-86.64623,41.871734
Baeolophus bicolor,-76.9012901,40.2222923
Baeolophus bicolor,-72.4332395,42.997754
Baeolophus bicolor,-81.649066,31.2404843
Baeolophus bicolor,-75.231249,40.616345
Baeolophus bicolor,-78.3140096,43.1698568
Baeolophus bicolor,-71.613175,42.289568
Baeolophus bicolor,-80.9662342,41.1718382
Baeolophus bicolor,-82.743246,34.5548024
Baeolophus bicolor,-78.8158538,35.9084
Baeolophus bicolor,-83.6927895,33.8684149
Baeolophus bicolor,-83.536487,31.448559
Baeolophus bicolor,-77.1069489,39.3779984
Baeolophus bicolor,-74.1009591,40.3554895
Baeolophus bicolor,-77.0764866,43.0756592
Baeolophus bicolor,-83.668015,41.680755
Baeolophus bicolor,-88.9358068,37.5968502
Baeolophus bicolor,-88.4420407,42.9730211
Baeolophus bicolor,-77.6527137,43.2276043
Baeolophus bicolor,-77.222635,43.09323
Baeolophus bicolor,-93.67743,31.4183
Baeolophus bicolor,-88.372458,36.594739
Baeolophus bicolor,-92.150328,44.775632
Baeolophus bicolor,-84.0931159,37.0808251
Baeolophus bicolor,-85.4297457,43.0211091
Baeolophus bicolor,-80.7018918,28.1832884
Baeolophus bicolor,-84.7505951,42.7503212
Baeolophus bicolor,-96.151589,28.84227
Baeolophus bicolor,-76.3642633,40.3846477
Baeolophus bicolor,-74.0864144,41.0666193
Baeolophus bicolor,-85.4337289,44.8680465
Baeolophus bicolor,-75.6394315,39.6632619
Baeolophus bicolor,-78.7011313,35.9914364
Baeolophus bicolor,-93.814584,41.7982236
Baeolophus bicolor,-73.2496691,41.7217782
Baeolophus bicolor,-83.2186031,43.3541153
Baeolophus bicolor,-70.9096992,43.126993
Baeolophus bicolor,-80.1040864,39.7402934
Baeolophus bicolor,-77.489769,40.5623245
Baeolophus bicolor,-80.4146594,35.4601587
Baeolophus bicolor,-76.6449165,39.2359761
Baeolophus bicolor,-97.5085274,32.6011042
Baeolophus bicolor,-82.0429639,39.5333028
Baeolophus bicolor,-85.5708845,32.4824161
Baeolophus bicolor,-72.8391784,40.7887315
Baeolophus bicolor,-85.6381783,43.0030465
Baeolophus bicolor,-80.1088272,40.1153256
Baeolophus bicolor,-80.0946182,36.1268136
Baeolophus bicolor,-78.2716893,36.0138989
Baeolophus bicolor,-82.055756,36.566345
Baeolophus bicolor,-85.3451356,35.12444
Baeolophus bicolor,-89.3373039,37.1088453
Baeolophus bicolor,-78.6968386,35.9144745
Baeolophus bicolor,-85.687439,42.458343
Baeolophus bicolor,-85.848589,30.610573
Baeolophus bicolor,-74.770969,41.014562
Baeolophus bicolor,-79.0379941,38.4519251
Baeolophus bicolor,-95.7206883,38.8844527
Baeolophus bicolor,-75.9860725,40.5659449
Baeolophus bicolor,-84.122107,33.659489
Baeolophus bicolor,-76.3333029,42.9885254
Baeolophus bicolor,-82.3303413,41.2623238
Baeolophus bicolor,-82.9192042,34.8169949
Baeolophus bicolor,-75.6325516,39.3156776
Baeolophus bicolor,-85.3093448,42.6174401
Baeolophus bicolor,-75.3810081,41.107125
Baeolophus bicolor,-80.6455456,39.6515804
Baeolophus bicolor,-85.887263,33.204321
Baeolophus bicolor,-75.572686,40.574806
Baeolophus bicolor,-72.399618,43.4435252
Baeolophus bicolor,-83.0242186,42.611883
Baeolophus bicolor,-85.5175781,35.9268687
Baeolophus bicolor,-71.7552763,41.4239363
Baeolophus bicolor,-73.677063,41.7142739
Baeolophus bicolor,-87.3493086,30.3272626
Baeolophus bicolor,-80.7979417,27.5227156
Baeolophus bicolor,-92.9956627,37.2010052
Baeolophus bicolor,-75.58931,40.35338
Baeolophus bicolor,-83.374209,42.473476
Baeolophus bicolor,-92.5760592,43.9177173
Baeolophus bicolor,-84.276638,34.051557
Baeolophus bicolor,-75.5035229,40.1363228
Baeolophus bicolor,-87.888755,30.575961
Baeolophus bicolor,-78.9487302,42.882348
Baeolophus bicolor,-95.2615178,38.8092889
Baeolophus bicolor,-86.1255169,38.1019414
Baeolophus bicolor,-85.187221,35.088609
Baeolophus bicolor,-95.5230412,39.65639
Baeolophus bicolor,-68.6688886,44.8861754
Baeolophus bicolor,-84.3045584,30.48732
Baeolophus bicolor,-88.772095,43.455649
Baeolophus bicolor,-81.751513,36.313107
Baeolophus bicolor,-72.4797131,44.1201035
Baeolophus bicolor,-87.7680802,37.9581904
Baeolophus bicolor,-84.2758388,34.8865834
Baeolophus bicolor,-76.9595158,38.3481788
Baeolophus bicolor,-75.9026098,41.9457981
Baeolophus bicolor,-71.7053497,42.1931767
Baeolophus bicolor,-74.2324305,41.8374673
Baeolophus bicolor,-76.4501318,41.7116235
Baeolophus bicolor,-88.8508826,43.947456
Baeolophus bicolor,-90.6951964,35.8259366
Baeolophus bicolor,-87.0400417,36.4853723
Baeolophus bicolor,-82.1045074,41.34022
Baeolophus bicolor,-82.0885803,31.2123786
Baeolophus bicolor,-90.5765033,38.5742342
Baeolophus bicolor,-77.0816875,41.7430916
Baeolophus bicolor,-80.5393003,40.4034715
Baeolophus bicolor,-75.085226,44.69527
Baeolophus bicolor,-95.9317803,32.0738292
Baeolophus bicolor,-78.527527,39.25033
Baeolophus bicolor,-75.8677482,39.7583068
Baeolophus bicolor,-82.5571275,27.3708526
Baeolophus bicolor,-78.4674668,37.2643195
Baeolophus bicolor,-73.0402422,44.6124065
Baeolophus bicolor,-91.2439442,44.0701354
Baeolophus bicolor,-77.9209976,40.8050003
Baeolophus bicolor,-84.1448805,35.874033
Baeolophus bicolor,-94.765544,32.1969
Baeolophus bicolor,-74.8663116,40.5422107
Baeolophus bicolor,-87.3505931,30.5950562
Baeolophus bicolor,-78.535995,38.980228
Baeolophus bicolor,-77.3204148,38.3781466
Baeolophus bicolor,-79.014028,40.199452
Baeolophus bicolor,-70.423949,43.857634
Baeolophus bicolor,-72.934513,45.639267
Baeolophus bicolor,-81.07874,41.14267
Baeolophus bicolor,-73.7613273,41.833243
Baeolophus bicolor,-89.8970353,38.6319852
Baeolophus bicolor,-82.3653603,28.9955362
Baeolophus bicolor,-76.5057026,43.3938757
Baeolophus bicolor,-70.8338405,42.9251437
Baeolophus bicolor,-87.703938,32.683386
Baeolophus bicolor,-72.0971623,43.3876515
Baeolophus bicolor,-75.5056322,39.9260252
Baeolophus bicolor,-87.095468,30.606943
Baeolophus bicolor,-80.9475231,35.1644065
Baeolophus bicolor,-91.9717669,35.4889914
Baeolophus bicolor,-83.914175,43.6610961
Baeolophus bicolor,-94.4137148,32.8051338
Baeolophus bicolor,-81.9983053,39.9273783
Baeolophus bicolor,-70.6373451,41.9457562
Baeolophus bicolor,-75.8012867,40.6914164
Baeolophus bicolor,-70.6436992,43.787378
Baeolophus bicolor,-84.565673,33.411443
Baeolophus bicolor,-73.34615,41.32645
Baeolophus bicolor,-86.5696048,36.1889755
Baeolophus bicolor,-77.2946548,38.8408956
Baeolophus bicolor,-73.8143573,45.3381024
Baeolophus bicolor,-84.4116712,34.6562275
Baeolophus bicolor,-78.0097103,40.8023103
Baeolophus bicolor,-81.8968159,27.9512116
Baeolophus bicolor,-73.2463431,42.8677709
Baeolophus bicolor,-71.4061761,42.9193384
Baeolophus bicolor,-71.7465283,42.798139
Baeolophus bicolor,-69.5200145,43.9539386
Baeolophus bicolor,-70.75459,41.336489
Baeolophus bicolor,-86.9955571,33.4511149
Baeolophus bicolor,-94.3719363,32.5476633
Baeolophus bicolor,-76.8860257,39.0000425
Baeolophus bicolor,-76.4825892,40.2478586
Baeolophus bicolor,-80.6289196,35.4578254
Baeolophus bicolor,-76.234163,42.230917
Baeolophus bicolor,-82.6659231,40.756939
Baeolophus bicolor,-81.7512953,28.0570409
Baeolophus bicolor,-75.930476,43.0927795
Baeolophus bicolor,-75.314169,38.77659
Baeolophus bicolor,-73.4551571,41.8573409
Baeolophus bicolor,-81.4073104,30.2793362
Baeolophus bicolor,-84.272542,33.680737
Baeolophus bicolor,-76.5387758,42.5538514
Baeolophus bicolor,-74.6839428,39.4944374
Baeolophus bicolor,-78.3924481,38.1709418
Baeolophus bicolor,-83.170437,43.119371
Baeolophus bicolor,-94.368858,36.853188
Baeolophus bicolor,-94.239266,36.351678
Baeolophus bicolor,-92.5840137,36.4099893
Baeolophus bicolor,-73.8124575,42.2994276
Baeolophus bicolor,-70.9618092,42.7414022
Baeolophus bicolor,-71.6281128,44.0602677
Baeolophus bicolor,-80.5337248,33.5799347
Baeolophus bicolor,-73.9434991,41.8197836
Baeolophus bicolor,-69.2369885,44.4478665
Baeolophus bicolor,-81.8241435,41.1105853
Baeolophus bicolor,-87.002846,36.1843812
Baeolophus bicolor,-80.3951812,36.0599713
Baeolophus bicolor,-82.5801086,27.9907635
Baeolophus bicolor,-72.043268,42.092776
Baeolophus bicolor,-80.3850263,36.0026121
Baeolophus bicolor,-89.2579705,38.8518345
Baeolophus bicolor,-76.6379213,40.9574745
Baeolophus bicolor,-85.5628538,44.0317364
Baeolophus bicolor,-86.3085938,33.4635255
Baeolophus bicolor,-75.95502,42.0843082
Baeolophus bicolor,-73.8554782,41.0672048
Baeolophus bicolor,-75.986877,36.751815
Baeolophus bicolor,-83.7891532,39.23067
Baeolophus bicolor,-92.276938,38.9264936
Baeolophus bicolor,-78.8960089,42.7266285
Baeolophus bicolor,-84.4773493,39.0784413
Baeolophus bicolor,-72.986991,45.2553079
Baeolophus bicolor,-80.8311509,37.3895677
Baeolophus bicolor,-70.8554,41.9406
Baeolophus bicolor,-74.11928,41.88457
Baeolophus bicolor,-70.5331922,43.6922975
Baeolophus bicolor,-71.148051,41.7143625
Baeolophus bicolor,-81.3628578,41.0120295
Baeolophus bicolor,-73.1782814,44.0166351
Baeolophus bicolor,-79.9410752,40.5799776
Baeolophus bicolor,-77.590068,37.544713
Baeolophus bicolor,-83.6595958,42.7556231
Baeolophus bicolor,-77.9926327,39.2818946
Baeolophus bicolor,-80.8716568,39.9540137
Baeolophus bicolor,-72.4614429,41.7386566
Baeolophus bicolor,-86.1712352,39.6290913
Baeolophus bicolor,-96.8435686,32.339782
Baeolophus bicolor,-85.6481,38.143959
Baeolophus bicolor,-84.4403064,34.0718755
Baeolophus bicolor,-82.4022353,34.8128916
Baeolophus bicolor,-86.5199089,34.6062259
Baeolophus bicolor,-87.24128,32.66419
Baeolophus bicolor,-88.8128006,36.3281434
Baeolophus bicolor,-90.2189675,43.6470498
Baeolophus bicolor,-87.962704,42.729093
Baeolophus bicolor,-83.318395,30.299912
Baeolophus bicolor,-93.805218,37.623659
Baeolophus bicolor,-84.3672538,34.0285488
Baeolophus bicolor,-85.6754643,38.0461922
Baeolophus bicolor,-75.501576,40.3247427
Baeolophus bicolor,-77.9698151,39.6875122
Baeolophus bicolor,-76.5492582,38.4245574
Baeolophus bicolor,-73.0001257,43.3794122
Baeolophus bicolor,-83.5417986,42.4007384
Baeolophus bicolor,-82.813589,29.6169474
Baeolophus bicolor,-76.8538482,39.2209159
Baeolophus bicolor,-75.9078378,40.2606612
Baeolophus bicolor,-78.165178,42.947748
Baeolophus bicolor,-75.8522004,42.9271231
Baeolophus bicolor,-85.6535447,44.7711767
Baeolophus bicolor,-94.7966158,38.5480312
Baeolophus bicolor,-79.298737,36.0955454
Baeolophus bicolor,-95.8086348,38.6423743
Baeolophus bicolor,-82.1105504,41.4093172
Baeolophus bicolor,-82.9424858,42.7755878
Baeolophus bicolor,-81.3272864,35.8169551
Baeolophus bicolor,-73.9204949,43.3656249
Baeolophus bicolor,-76.8166637,37.3694455
Baeolophus bicolor,-79.2278624,40.0467628
Baeolophus bicolor,-81.387613,41.396948
Baeolophus bicolor,-85.981,44.90348
Baeolophus bicolor,-70.7902819,42.6258677
Baeolophus bicolor,-81.306307,35.188608
Baeolophus bicolor,-87.2229481,39.0614992
Baeolophus bicolor,-88.2916903,37.0060141
Baeolophus bicolor,-78.3213723,35.61556
Baeolophus bicolor,-87.0885265,37.7233088
Baeolophus bicolor,-73.421933,41.0784
Baeolophus bicolor,-73.987982,41.1026751
Baeolophus bicolor,-90.0823609,30.3647675
Baeolophus bicolor,-79.9136066,32.7434646
Baeolophus bicolor,-94.5899355,38.9170378
Baeolophus bicolor,-87.890023,41.711413
Baeolophus bicolor,-83.5450387,35.7902343
Baeolophus bicolor,-86.3867268,35.5159424
Baeolophus bicolor,-85.55924,36.60178
Baeolophus bicolor,-75.4413584,38.1370882
Baeolophus bicolor,-71.1978594,42.2433005
Baeolophus bicolor,-89.8671448,43.528
Baeolophus bicolor,-89.2976917,44.0348301
Baeolophus bicolor,-81.4262438,41.5629952
Baeolophus bicolor,-70.4376327,43.3768428
Baeolophus bicolor,-85.389177,35.053773
Baeolophus bicolor,-80.764931,35.699318
Baeolophus bicolor,-73.8689804,43.1003228
Baeolophus bicolor,-82.7049065,36.1001573
Baeolophus bicolor,-81.363841,28.7494139
Baeolophus bicolor,-88.334073,41.928855
Baeolophus bicolor,-79.27222,40.43164
Baeolophus bicolor,-69.663361,44.330223
Baeolophus bicolor,-93.7813997,34.6225963
Baeolophus bicolor,-71.1261714,42.272168
Baeolophus bicolor,-78.955884,43.060639
Baeolophus bicolor,-73.354596,42.124077
Baeolophus bicolor,-73.793676,42.250529
Baeolophus bicolor,-95.0644827,29.46187
Baeolophus bicolor,-89.6161222,43.6196342
Baeolophus bicolor,-74.8731565,39.9969146
Baeolophus bicolor,-80.5551669,32.5891331
Baeolophus bicolor,-85.0778675,41.1481793
Baeolophus bicolor,-79.2773223,42.191899
Baeolophus bicolor,-86.7813532,34.7679881
Baeolophus bicolor,-78.178801,38.816088
Baeolophus bicolor,-81.7431736,33.4581551
Baeolophus bicolor,-81.7623568,28.5985818
Baeolophus bicolor,-74.939096,40.2034236
Baeolophus bicolor,-76.8390656,39.9603461
Baeolophus bicolor,-87.8930229,37.9387485
Baeolophus bicolor,-84.3172789,40.0095709
Baeolophus bicolor,-76.198833,38.7029607
Baeolophus bicolor,-93.195837,34.4545659
Baeolophus bicolor,-92.2874737,30.804667
Baeolophus bicolor,-75.5347288,41.1051347
Baeolophus bicolor,-81.9633615,41.3863801
Baeolophus bicolor,-77.4887824,34.5159766
Baeolophus bicolor,-90.5930954,37.8623396
Baeolophus bicolor,-76.07737,39.62811
Baeolophus bicolor,-72.0576096,41.6035058
Baeolophus bicolor,-86.2707022,41.6998505
Baeolophus bicolor,-81.0861115,29.2811866
Baeolophus bicolor,-91.027,30.4
Baeolophus bicolor,-82.339826,35.472593
Baeolophus bicolor,-73.8344926,41.4047224
Baeolophus bicolor,-75.6282225,39.4991165
Baeolophus bicolor,-79.488711,33.6804483
Baeolophus bicolor,-86.1909252,41.6965566
Baeolophus bicolor,-74.2403819,40.0053721
Baeolophus bicolor,-80.2782154,36.0463318
Baeolophus bicolor,-96.3151968,30.4780076
Baeolophus bicolor,-81.5568256,42.9080081
Baeolophus bicolor,-82.684928,28.1924842
Baeolophus bicolor,-75.44605,41.47062
Baeolophus bicolor,-75.859835,41.3689977
Baeolophus bicolor,-78.4605292,40.876186
Baeolophus bicolor,-70.911122,42.30603
Baeolophus bicolor,-94.6749576,39.0272273
Baeolophus bicolor,-77.675031,39.610895
Baeolophus bicolor,-79.0846548,35.866293
Baeolophus bicolor,-81.920557,30.744739
Baeolophus bicolor,-89.282769,42.139987
Baeolophus bicolor,-75.7754517,41.2811606
Baeolophus bicolor,-86.7279746,33.4842968
Baeolophus bicolor,-73.0656856,41.2278259
Baeolophus bicolor,-70.1162857,41.7539937
Baeolophus bicolor,-79.3832,33.20995
Baeolophus bicolor,-94.3373519,36.4801213
Baeolophus bicolor,-85.0316204,41.9397687
Baeolophus bicolor,-80.9390501,36.847178
Baeolophus bicolor,-78.5091993,38.0639015
Baeolophus bicolor,-77.6883388,37.4242766
Baeolophus bicolor,-81.14678,29.417847
Baeolophus bicolor,-76.0703123,42.1455911
Baeolophus bicolor,-85.7829559,35.9186582
Baeolophus bicolor,-75.0990682,38.783902
Baeolophus bicolor,-82.4925768,28.1095269
Baeolophus bicolor,-79.904341,40.4926754
Baeolophus bicolor,-84.0961146,39.6329359
Baeolophus bicolor,-86.5029788,39.1407622
Baeolophus bicolor,-80.447493,37.1128409
Baeolophus bicolor,-84.4881678,42.7450858
Baeolophus bicolor,-90.268379,40.890647
Baeolophus bicolor,-70.933039,43.760048
Baeolophus bicolor,-72.0778173,42.4376155
Baeolophus bicolor,-77.0800677,40.6606776
Baeolophus bicolor,-88.427958,43.0900555
Baeolophus bicolor,-76.481127,42.339986
Baeolophus bicolor,-83.1077146,33.7081304
Baeolophus bicolor,-76.748001,39.465237
Baeolophus bicolor,-77.5857282,39.0948721
Baeolophus bicolor,-89.8318095,35.1133952
Baeolophus bicolor,-94.6464497,36.807615
Baeolophus bicolor,-81.638431,36.125218
Baeolophus bicolor,-81.4059609,41.6284775
Baeolophus bicolor,-75.901072,39.847241
Baeolophus bicolor,-94.7269964,32.9553847
Baeolophus bicolor,-81.2825096,34.0292993
Baeolophus bicolor,-85.74664,40.1003
Baeolophus bicolor,-75.0145,40.06172
Baeolophus bicolor,-76.7231941,42.1900599
Baeolophus bicolor,-90.2336597,38.8008009
Baeolophus bicolor,-72.0263672,41.4272829
Baeolophus bicolor,-72.4774852,41.2744986
Baeolophus bicolor,-85.2861142,42.5732103
Baeolophus bicolor,-81.1255789,39.2270008
Baeolophus bicolor,-72.2111741,41.7174258
Baeolophus bicolor,-83.726803,32.985145
Baeolophus bicolor,-81.4515303,41.1372203
Baeolophus bicolor,-75.1362813,40.1300721
Baeolophus bicolor,-70.6054688,41.8509369
Baeolophus bicolor,-85.107072,35.105815
Baeolophus bicolor,-72.7472346,44.8561922
Baeolophus bicolor,-77.9044992,38.6319314
Baeolophus bicolor,-73.549551,41.26589
Baeolophus bicolor,-76.5985359,39.3762115
Baeolophus bicolor,-86.60074,33.9982538
Baeolophus bicolor,-73.0430889,45.0359694
Baeolophus bicolor,-80.3257698,40.7711846
Baeolophus bicolor,-97.1934365,32.5115934
Baeolophus bicolor,-96.56766,39.185205
Baeolophus bicolor,-93.3585612,31.2173393
Baeolophus bicolor,-75.36492,43.163754
Baeolophus bicolor,-71.3672519,42.0103704
Baeolophus bicolor,-84.9410105,38.169519
Baeolophus bicolor,-77.5366969,40.6507145
Baeolophus bicolor,-77.5325748,37.5482457
Baeolophus bicolor,-84.5682102,42.1710803
Baeolophus bicolor,-85.4000223,42.3500525
Baeolophus bicolor,-90.1237142,32.7411725
Baeolophus bicolor,-80.1462534,32.9725913
Baeolophus bicolor,-76.3248896,43.1644083
Baeolophus bicolor,-82.0437741,40.8340796
Baeolophus bicolor,-93.9948741,38.7104874
Baeolophus bicolor,-77.16077,41.16346
Baeolophus bicolor,-81.4501905,39.4062899
Baeolophus bicolor,-83.386445,42.0008992
Baeolophus bicolor,-85.5874014,35.0820592
Baeolophus bicolor,-81.5215604,30.6744942
Baeolophus bicolor,-88.7291265,42.4959758
Baeolophus bicolor,-83.8662332,42.2514963
Baeolophus bicolor,-86.7236452,33.3846433
Baeolophus bicolor,-89.4767198,40.7186723
Baeolophus bicolor,-80.468502,32.4162935
Baeolophus bicolor,-74.3743086,40.120878
Baeolophus bicolor,-73.5308075,41.0524308
Baeolophus bicolor,-82.3989412,40.6898544
Baeolophus bicolor,-82.0237917,34.1469501
Baeolophus bicolor,-86.4408243,40.7589261
Baeolophus bicolor,-69.5374274,44.0607303
Baeolophus bicolor,-83.0249369,40.1519074
Baeolophus bicolor,-80.55502,34.1200299
Baeolophus bicolor,-79.9654465,38.9336624
Baeolophus bicolor,-88.867183,42.034137
Baeolophus bicolor,-71.0435361,42.4387913
Baeolophus bicolor,-77.7974591,40.7767027
Baeolophus bicolor,-80.7097621,40.0809841
Baeolophus bicolor,-80.735771,32.265936
Baeolophus bicolor,-89.3803,38.60922
Baeolophus bicolor,-92.6024938,36.2648123
Baeolophus bicolor,-82.05408,31.905
Baeolophus bicolor,-73.664201,42.94873
Baeolophus bicolor,-84.4755238,42.332616
Baeolophus bicolor,-80.3659344,35.6601904
Baeolophus bicolor,-81.495634,30.384433
Baeolophus bicolor,-85.579704,38.290429
Baeolophus bicolor,-78.5737681,38.9235597
Baeolophus bicolor,-86.433764,35.943206
Baeolophus bicolor,-87.5747681,34.8260751
Baeolophus bicolor,-71.751353,41.91469
Baeolophus bicolor,-73.2584037,44.1671924
Baeolophus bicolor,-78.4383273,37.4163483
Baeolophus bicolor,-72.4725011,41.7829463
Baeolophus bicolor,-89.9949799,29.9121761
Baeolophus bicolor,-90.8276653,38.4202883
Baeolophus bicolor,-85.4743409,42.3152025
Baeolophus bicolor,-96.111916,29.819666
Baeolophus bicolor,-76.325099,36.61237
Baeolophus bicolor,-83.3716393,33.5278728
Baeolophus bicolor,-90.1631452,38.9439859
Baeolophus bicolor,-81.01534,39.50285
Baeolophus bicolor,-82.6825562,28.2736182
Baeolophus bicolor,-85.621186,40.101056
Baeolophus bicolor,-76.4244765,42.8682486
Baeolophus bicolor,-90.0940704,32.6393749
Baeolophus bicolor,-85.1790512,30.7635216
Baeolophus bicolor,-85.017671,41.541894
Baeolophus bicolor,-73.8740462,41.6600962
Baeolophus bicolor,-83.1335844,40.1279536
Baeolophus bicolor,-89.5159632,44.5163409
Baeolophus bicolor,-78.252286,38.256966
Baeolophus bicolor,-70.6462285,43.113703
Baeolophus bicolor,-75.7219952,39.88905
Baeolophus bicolor,-69.5121355,44.1493301
Baeolophus bicolor,-75.076948,40.170629
Baeolophus bicolor,-84.5742452,37.9952918
Baeolophus bicolor,-84.2651248,33.7457505
Baeolophus bicolor,-81.235972,40.363363
Baeolophus bicolor,-76.638556,35.155177
Baeolophus bicolor,-75.29186,41.14358
Baeolophus bicolor,-81.419502,28.7086778
Baeolophus bicolor,-96.4938426,33.6115814
Baeolophus bicolor,-73.2404418,43.5138902
Baeolophus bicolor,-84.238245,40.581236
Baeolophus bicolor,-86.877809,38.645394
Baeolophus bicolor,-74.2980292,41.5431841
Baeolophus bicolor,-84.7018433,44.2923857
Baeolophus bicolor,-73.6756039,41.8611874
Baeolophus bicolor,-76.476042,38.4541978
Baeolophus bicolor,-84.3978739,43.033639
Baeolophus bicolor,-82.0586476,29.7072924
Baeolophus bicolor,-94.5802635,34.9505736
Baeolophus bicolor,-77.0292784,36.9174765
Baeolophus bicolor,-71.053648,42.8378721
Baeolophus bicolor,-79.1573095,39.9244821
Baeolophus bicolor,-81.6018963,41.1864057
Baeolophus bicolor,-72.3099518,42.0972034
Baeolophus bicolor,-73.2018694,43.6689503
Baeolophus bicolor,-85.46902,36.54179
Baeolophus bicolor,-88.1613511,40.1507536
Baeolophus bicolor,-80.0142109,37.3221716
Baeolophus bicolor,-85.4077148,35.728677
Baeolophus bicolor,-90.398937,38.5095487
Baeolophus bicolor,-89.8960419,38.5680199
Baeolophus bicolor,-71.045258,42.7725342
Baeolophus bicolor,-83.921566,32.993332
Baeolophus bicolor,-84.5426265,34.4124195
Baeolophus bicolor,-84.9282827,33.3537126
Baeolophus bicolor,-78.3395576,39.0570506
Baeolophus bicolor,-77.0891876,39.5086746
Baeolophus bicolor,-86.1782598,38.3100463
Baeolophus bicolor,-82.050705,41.3936162
Baeolophus bicolor,-70.9037554,43.0808529
Baeolophus bicolor,-84.6924516,38.9703562
Baeolophus bicolor,-81.1861395,28.6418824
Baeolophus bicolor,-84.813,35.206
Baeolophus bicolor,-88.992949,30.477322
Baeolophus bicolor,-81.919642,33.140944
Baeolophus bicolor,-81.927985,30.560986
Baeolophus bicolor,-71.052038,42.503566
Baeolophus bicolor,-86.07271,43.843543
Baeolophus bicolor,-72.387135,41.284242
Baeolophus bicolor,-78.1091667,37.9266667
Baeolophus bicolor,-92.952567,35.599456
Baeolophus bicolor,-86.2136489,39.2786765
Baeolophus bicolor,-80.7987303,35.5089198
Baeolophus bicolor,-84.2798996,31.1280086
Baeolophus bicolor,-77.575953,39.149289
Baeolophus bicolor,-87.171278,41.1576309
Baeolophus bicolor,-84.64281,35.616366
Baeolophus bicolor,-71.8647257,42.1542732
Baeolophus bicolor,-84.5354712,42.1297949
Baeolophus bicolor,-81.3618064,34.1014376
Baeolophus bicolor,-71.2241936,43.6019001
Baeolophus bicolor,-93.6829032,41.5870416
Baeolophus bicolor,-89.2151642,37.4403739
Baeolophus bicolor,-69.273262,44.8543477
Baeolophus bicolor,-80.940088,35.3807013
Baeolophus bicolor,-75.2204275,40.3911752
Baeolophus bicolor,-76.0856625,40.0760698
Baeolophus bicolor,-84.0755452,31.5609463
Baeolophus bicolor,-71.110582,42.596597
Baeolophus bicolor,-90.0664973,30.4762615
Baeolophus bicolor,-77.4028112,39.1160147
Baeolophus bicolor,-71.1876297,42.9540354
Baeolophus bicolor,-84.218977,37.118213
Baeolophus bicolor,-93.326583,35.513278
Baeolophus bicolor,-93.480552,37.125269
Baeolophus bicolor,-75.81958,37.663055
Baeolophus bicolor,-71.1415825,41.5539282
Baeolophus bicolor,-92.6533768,35.5102239
Baeolophus bicolor,-80.6381022,35.3371338
Baeolophus bicolor,-83.15144,31.24308
Baeolophus bicolor,-94.882159,39.009093
Baeolophus bicolor,-74.1570689,39.9334177
Baeolophus bicolor,-73.5880096,43.2682834
Baeolophus bicolor,-85.916639,37.767652
Baeolophus bicolor,-95.9853172,32.8328659
Baeolophus bicolor,-82.4551928,28.4381006
Baeolophus bicolor,-73.9081621,42.0274277
Baeolophus bicolor,-86.5055752,33.2747716
