"scientificName","decimalLatitude","decimalLongitude","eventDate"
"Archilochus colubris",41.5633659,-75.5814667,2017-06-18
"Archilochus colubris",26.2330933,-98.2652378,2017-04-12
"Archilochus colubris",42.9661464,-81.2579459,2017-05-21
"Archilochus colubris",39.2409702,-76.7920464,2015-08-01
"Archilochus colubris",32.700211,-80.2786446,2017-08-15
"Archilochus colubris",46.5245561,-76.6210556,2016-07-06
"Archilochus colubris",44.1493301,-69.5121355,2016-05-13
"Archilochus colubris",11.0200033,-84.7035383,2013-02-03
"Archilochus colubris",32.7257758,-80.1925564,2017-11-03
"Archilochus colubris",47.5766427,-68.9205537,2017-05-21
"Archilochus colubris",39.2375051,-84.5607698,2017-05-16
"Archilochus colubris",35.8890501,-83.8174438,2014-08-06
"Archilochus colubris",44.161827,-79.5854,2017-08-14
"Archilochus colubris",35.5102239,-92.6533768,2015-06-21
"Archilochus colubris",34.7787557,-82.3136473,2017-09-04
"Archilochus colubris",39.9753958,-86.1701614,2017-09-11
"Archilochus colubris",45.506708,-93.911836,2016-07-15
"Archilochus colubris",41.0220669,-73.6348352,2016-09-04
"Archilochus colubris",38.9293753,-76.2607791,2015-06-14
"Archilochus colubris",40.683,-82.552,2016-07-11
"Archilochus colubris",28.939998,-81.6834556,2016-09-04
"Archilochus colubris",29.8199274,-81.309042,2017-07-28
"Archilochus colubris",45.0523323,-63.1896257,2017-06-08
"Archilochus colubris",43.919311,-78.7590337,2016-07-03
"Archilochus colubris",42.8464871,-86.2006975,2014-05-24
"Archilochus colubris",32.5533245,-85.0281796,2016-07-06
"Archilochus colubris",45.4070563,-73.9286971,2016-06-12
"Archilochus colubris",44.1363784,-79.4494209,2017-06-14
"Archilochus colubris",29.7553279,-95.3667757,2017-09-02
"Archilochus colubris",40.8336485,-80.2921453,2013-08-22
"Archilochus colubris",32.2479056,-96.0953522,2014-04-21
"Archilochus colubris",39.3836053,-74.8357773,2015-05-14
"Archilochus colubris",43.1210442,-79.0557404,2017-07-09
"Archilochus colubris",45.3769358,-73.9818614,2014-08-28
"Archilochus colubris",34.8940626,-80.5318289,2014-10-01
"Archilochus colubris",35.7919444,-78.5230556,2014-04-27
"Archilochus colubris",35.5622821,-75.4715037,2017-07-04
"Archilochus colubris",39.9540137,-80.8716568,2016-07-15
"Archilochus colubris",34.2620403,-85.1917648,2015-05-02
"Archilochus colubris",36.7384306,-95.9077766,2016-09-28
"Archilochus colubris",41.2533196,-80.4701013,2017-06-12
"Archilochus colubris",30.403487,-91.162394,2015-04-16
"Archilochus colubris",42.81914,-78.7520599,2015-09-07
"Archilochus colubris",37.8247008,-79.3089938,2017-09-15
"Archilochus colubris",38.3779626,-85.8486821,2015-04-20
"Archilochus colubris",42.8142722,-80.5849099,2015-05-17
"Archilochus colubris",44.8935973,-89.6577641,2013-09-22
"Archilochus colubris",28.5729519,-97.7944136,2017-05-13
"Archilochus colubris",42.0298046,-73.3256078,2014-08-23
"Archilochus colubris",34.7258123,-82.8880692,2017-04-19
"Archilochus colubris",33.47897,-94.609802,2017-09-04
"Archilochus colubris",40.4478615,-74.2276669,2015-05-16
"Archilochus colubris",30.346478,-84.00015,2015-05-09
"Archilochus colubris",42.014723,-87.813882,2016-09-06
"Archilochus colubris",42.202367,-84.4062102,2016-05-07
"Archilochus colubris",38.3446492,-86.2537506,2017-04-27
"Archilochus colubris",46.1980981,-72.5752437,2016-06-24
"Archilochus colubris",37.717159,-76.472507,2016-04-19
"Archilochus colubris",45.0800711,-78.75633,2015-08-16
"Archilochus colubris",37.5956679,-75.8985329,2017-08-24
"Archilochus colubris",42.187027,-71.920041,2015-07-30
"Archilochus colubris",42.0675183,-70.8300161,2015-06-01
"Archilochus colubris",39.9634381,-83.2358551,2014-08-07
"Archilochus colubris",39.2270008,-81.1255789,2016-07-04
"Archilochus colubris",51.9494496,-106.8257332,2016-07-26
"Archilochus colubris",45.7409031,-74.3324661,2017-07-01
"Archilochus colubris",36.8343101,-80.7136345,2017-05-05
"Archilochus colubris",41.7131282,-71.8335526,2013-09-28
"Archilochus colubris",30.505801,-84.325406,2016-05-14
"Archilochus colubris",38.520336,-92.4281716,2015-09-13
"Archilochus colubris",42.1059145,-83.0875766,2017-07-13
"Archilochus colubris",41.489598,-89.071036,2017-08-25
"Archilochus colubris",36.3834209,-86.6036716,2016-09-19
"Archilochus colubris",42.401571,-88.0831824,2014-09-09
"Archilochus colubris",36.0623784,-86.9479251,2016-09-03
"Archilochus colubris",35.6489929,-85.7980514,2014-07-30
"Archilochus colubris",42.4515813,-79.3302155,2015-07-28
"Archilochus colubris",40.3124941,-74.0284404,2016-05-16
"Archilochus colubris",48.2091062,-97.0202959,2013-07-01
"Archilochus colubris",35.9144202,-78.9454156,2013-05-24
"Archilochus colubris",38.9203962,-92.3275298,2014-09-25
"Archilochus colubris",30.5422301,-95.1634026,2016-05-15
"Archilochus colubris",35.805196,-79.083836,2017-05-18
"Archilochus colubris",44.811861,-93.584222,2017-09-07
"Archilochus colubris",38.7024713,-77.4535382,2014-05-12
"Archilochus colubris",40.50198,-86.77125,2017-07-11
"Archilochus colubris",43.459508,-80.001113,2016-08-30
"Archilochus colubris",42.4823751,-84.0565045,2016-09-02
"Archilochus colubris",43.9293713,-79.5324621,2016-06-01
"Archilochus colubris",33.492331,-82.217142,2017-09-18
"Archilochus colubris",26.2183205,-97.6850381,2017-08-22
"Archilochus colubris",43.228321,-75.7079151,2015-06-17
"Archilochus colubris",42.200086,-88.2603192,2017-08-15
"Archilochus colubris",41.0139001,-73.8196024,2017-05-03
"Archilochus colubris",29.8494008,-95.5990738,2016-08-13
"Archilochus colubris",42.4720969,-87.8308868,2017-06-08
"Archilochus colubris",49.72871,-94.29275,2016-07-30
"Archilochus colubris",48.8150028,-88.5504913,2017-08-07
"Archilochus colubris",39.194388,-76.9112,2017-08-22
"Archilochus colubris",43.684828,-71.537828,2016-05-14
"Archilochus colubris",32.9479438,-96.1595924,2016-08-14
"Archilochus colubris",43.71884,-89.30219,2016-06-20
"Archilochus colubris",44.0965966,-70.2008986,2015-05-19
"Archilochus colubris",32.928549,-95.7213164,2017-08-19
"Archilochus colubris",39.6052087,-75.9770089,2016-05-03
"Archilochus colubris",40.9794445,-79.8008895,2014-05-11
"Archilochus colubris",40.38497,-75.152853,2016-06-11
"Archilochus colubris",33.951063,-84.6284848,2013-04-28
"Archilochus colubris",38.4655894,-93.6265182,2015-06-28
"Archilochus colubris",39.0034276,-84.1162527,2014-04-18
"Archilochus colubris",44.7891067,-71.1536837,2017-06-30
"Archilochus colubris",34.4881,-81.85199,2015-05-09
"Archilochus colubris",42.4553627,-78.60327,2013-08-20
"Archilochus colubris",41.427476,-87.6626587,2014-07-03
"Archilochus colubris",40.1456666,-92.5767553,2017-06-03
"Archilochus colubris",41.6309941,-75.6236396,2017-06-11
"Archilochus colubris",39.941314,-75.64355,2017-06-14
"Archilochus colubris",33.590218,-81.974105,2015-04-11
"Archilochus colubris",42.7414022,-70.9618092,2017-05-09
"Archilochus colubris",42.8420207,-79.0895891,2014-06-24
"Archilochus colubris",41.6717734,-73.7266645,2017-07-25
"Archilochus colubris",40.779372,-74.3409997,2014-06-01
"Archilochus colubris",30.5625967,-84.058887,2017-05-17
"Archilochus colubris",42.4718023,-76.5727007,2017-07-31
"Archilochus colubris",37.5491552,-77.8512722,2016-05-14
"Archilochus colubris",25.633286,-100.314237,2015-09-02
"Archilochus colubris",43.449899,-76.30402,2014-08-18
"Archilochus colubris",36.5405706,-82.4019885,2015-05-24
"Archilochus colubris",32.4412122,-88.8438123,2017-05-13
"Archilochus colubris",29.2136278,-90.0289316,2015-04-13
"Archilochus colubris",43.8658545,-70.1478285,2016-05-13
"Archilochus colubris",43.4349005,-71.971254,2013-09-22
"Archilochus colubris",39.9300652,-84.2001953,2016-09-19
"Archilochus colubris",29.6017216,-97.0620542,2013-05-05
"Archilochus colubris",26.5052465,-80.1397812,2015-03-11
"Archilochus colubris",45.947132,-83.727859,2013-08-17
"Archilochus colubris",39.4215497,-94.5559922,2016-05-04
"Archilochus colubris",44.395236,-73.4082949,2014-05-26
"Archilochus colubris",43.1166482,-85.3982735,2013-08-24
"Archilochus colubris",30.1906893,-95.5097294,2017-09-29
"Archilochus colubris",42.1752556,-76.8558787,2015-05-06
"Archilochus colubris",43.1518179,-70.9829235,2014-06-01
"Archilochus colubris",46.1501188,-74.6123385,2015-06-04
"Archilochus colubris",45.059687,-93.088743,2015-08-06
"Archilochus colubris",32.9903705,-84.3253899,2015-09-20
"Archilochus colubris",36.205244,-86.2900543,2015-09-28
"Archilochus colubris",45.2487274,-92.7621174,2014-07-10
"Archilochus colubris",34.1163525,-84.3557739,2014-04-12
"Archilochus colubris",36.928505,-93.1567454,2016-04-24
"Archilochus colubris",46.5484721,-75.4853439,2016-09-01
"Archilochus colubris",38.5018414,-90.659169,2015-09-02
"Archilochus colubris",37.288967,-84.755633,2016-06-12
"Archilochus colubris",33.9928955,-84.1722465,2015-06-02
"Archilochus colubris",38.596274,-90.454501,2016-09-19
"Archilochus colubris",42.0619966,-71.1108206,2014-09-03
"Archilochus colubris",27.9113613,-81.8361404,2016-09-10
"Archilochus colubris",41.0758584,-74.2529869,2016-05-05
"Archilochus colubris",44.2823247,-71.9220829,2015-09-15
"Archilochus colubris",29.603834,-95.589375,2017-08-26
"Archilochus colubris",39.9244821,-79.1573095,2013-06-06
"Archilochus colubris",34.950902,-89.687718,2016-05-26
"Archilochus colubris",33.8334575,-84.2980854,2017-06-26
"Archilochus colubris",17.2271872,-89.6106475,2017-01-16
"Archilochus colubris",40.617059,-74.091021,2017-08-04
"Archilochus colubris",45.0798241,-87.62146,2014-07-31
"Archilochus colubris",37.5032393,-89.6386528,2013-10-17
"Archilochus colubris",44.1358374,-90.9947777,2013-07-16
"Archilochus colubris",35.2110541,-79.4209385,2017-07-24
"Archilochus colubris",38.925167,-94.870175,2016-05-11
"Archilochus colubris",40.5212324,-74.213022,2015-09-09
"Archilochus colubris",38.5546536,-91.027854,2017-08-09
"Archilochus colubris",46.2755464,-72.843132,2017-06-23
"Archilochus colubris",37.646087,-77.554786,2016-08-09
"Archilochus colubris",41.8859849,-87.8182697,2016-09-20
"Archilochus colubris",40.5254988,-77.9215193,2014-08-24
"Archilochus colubris",30.6038684,-87.1795556,2015-08-19
"Archilochus colubris",32.758183,-80.152524,2017-07-15
"Archilochus colubris",41.1595696,-87.5983876,2014-05-24
"Archilochus colubris",44.275333,-87.832356,2017-05-13
"Archilochus colubris",30.9549227,-82.8840709,2017-06-02
"Archilochus colubris",48.3710758,-71.6642475,2016-05-25
"Archilochus colubris",41.805343,-73.2414896,2015-05-13
"Archilochus colubris",45.8689901,-79.9081135,2017-06-17
"Archilochus colubris",38.251018,-75.157922,2016-04-27
"Archilochus colubris",42.4379639,-72.433033,2016-05-09
"Archilochus colubris",48.3633065,-68.4589219,2015-05-24
"Archilochus colubris",41.1485649,-73.7056339,2017-07-20
"Archilochus colubris",40.387798,-74.591013,2014-07-20
"Archilochus colubris",49.8294684,-99.6637115,2015-06-23
"Archilochus colubris",40.8368725,-87.3646065,2015-08-10
"Archilochus colubris",36.6079548,-81.4310431,2017-08-02
"Archilochus colubris",36.0107372,-85.7381666,2016-04-24
"Archilochus colubris",41.209519,-89.324427,2016-09-17
"Archilochus colubris",38.58432,-89.88202,2016-06-21
"Archilochus colubris",29.9445229,-98.407588,2013-03-24
"Archilochus colubris",40.7044486,-75.3547096,2014-05-11
"Archilochus colubris",40.3496349,-75.2799028,2017-08-27
"Archilochus colubris",42.452658,-71.860671,2015-07-19
"Archilochus colubris",44.326734,-96.9913816,2017-05-16
"Archilochus colubris",43.3439768,-83.4286201,2016-05-15
"Archilochus colubris",43.041223,-76.45732,2017-05-16
