event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
baf29c25-62c8-491b-9b47-cce7743b44fc,modis,lst_day_1km,1000,1,302.38,0.36000000000001364,2,1,1,
c84917f2-4d07-4ce4-b284-4fa3b6fd9651,modis,lst_day_1km,1000,1,300.58000000000004,0.23999999999998067,2,1,1,
70e3b153-f467-400e-8047-c55b0095f723,modis,lst_day_1km,1000,1,306.8,1.6000000000000227,2,1,1,
6af51d7d-4fda-4fcc-bde0-4cab21665c62,modis,lst_day_1km,1000,1,304.6,1.8400000000000034,2,1,1,
7c16f81b-d5f0-4251-9690-e46fd73d4945,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
454fcd4a-a4a6-4415-9886-603c94a491c9,modis,lst_day_1km,1000,1,297.75,1.0699999999999932,2,1,1,
89b65018-20b3-4be0-b339-e5b43d0cb870,modis,lst_day_1km,1000,1,289.81000000000006,0.9099999999999966,2,1,1,
2ae5e9c5-e2f8-42c1-b08a-9d5e878b7813,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b2452459-5d34-46e4-b2d0-f6e577b5211d,modis,lst_day_1km,1000,1,299.25333333333333,0.7285297218065635,3,1,1,
7fd9ff99-af0e-4ad4-afc3-4ec0877c2b9e,modis,lst_day_1km,1000,1,304.6066666666667,0.22528993664954097,3,1,1,
6fa33025-c1f8-45f3-a748-6a54565c3ff8,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
6e06b104-a86d-4f27-8d75-793b760e0895,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
39ff125b-9869-4517-9218-5107247f7f91,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b4c306f8-934e-4d2f-bcf6-69d4633d7a8b,modis,lst_day_1km,1000,1,296.94,0.060000000000002274,2,1,1,
585ed424-1523-4489-9ed3-5be3c7d79ea4,modis,lst_day_1km,1000,1,300.26,1.740000000000009,2,1,1,
c83d349f-217d-4af5-ba13-11aaa8442227,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
929fd083-20b0-4ea4-8a76-912071e64ee9,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
aa55fb75-d13c-4af0-969d-6abcc4cfffa0,modis,lst_day_1km,1000,1,285.8,0.3199999999999932,2,1,1,
daf34c85-a1f6-4e8d-836e-2b6cdd8ca12e,modis,lst_day_1km,1000,1,303.35999999999996,0.8552582455999299,3,1,1,
f3e45b37-2a99-42f5-97d0-babddd18b395,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
77981942-ede8-441e-9b4b-cd53f4eb5718,modis,lst_day_1km,1000,1,301.8666666666667,0.7455348564770237,3,1,1,
a39ce25f-c29d-4d97-a93f-a8f1aa625b13,modis,lst_day_1km,1000,1,291.0,0.058878405775510484,3,1,1,
687cc5a4-782c-4cda-a389-b81485e385e0,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
9d28a481-04ef-45d8-8dc4-0d25de60f605,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
47876669-0e13-4468-9e35-b1659170221d,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b63487c8-6d66-4d36-937a-3e9309269695,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
bf31e2e7-1905-4b4b-956e-226ebcc18391,modis,lst_day_1km,1000,1,294.64,0.0,1,1,1,
b4d2e0de-ab8a-433e-b49a-732be58620fd,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
bf7559ab-b090-4c92-97ea-10b8a59d1b7a,modis,lst_day_1km,1000,1,305.44,0.0,1,1,1,
e293223f-cbc1-4c39-9476-fc46a3cc3c12,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
250c96ea-c865-4296-ad5e-7e6b3be41552,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
250773fa-5be1-4bb4-b051-36bb2beb71e8,modis,lst_day_1km,1000,1,306.64,0.0,1,1,1,
94358801-6d8e-4793-b4d4-9f6cb543dc98,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
27dbf9b0-8317-4960-b8e3-fd89c3ea7f75,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f2993778-b3fd-40ca-92d7-7539fc900e90,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
75c9c854-a63f-4931-a931-88c412a765ca,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
7b2f776a-eeac-41e7-8b23-6024d3902960,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
8e467587-c6d4-44b4-99a4-ed67d1c324e6,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
a192ffe4-181c-4c28-8356-eeada52a045c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
a60df942-1f66-4c92-8b2f-185cae5dea05,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
36d7f162-ad58-4330-9c09-577ad31a8313,modis,lst_day_1km,1000,1,294.45,0.06999999999999318,2,1,1,
17abd603-a051-4a92-bb4b-7318d96564bf,modis,lst_day_1km,1000,1,302.42,0.30000000000001137,2,1,1,
d56e702f-d668-4a34-abd4-72763f22f70a,modis,lst_day_1km,1000,1,307.02,0.0,1,1,1,
32e54213-b021-4563-a936-dba05a45fc4b,modis,lst_day_1km,1000,1,298.9266666666667,0.5926962872237976,3,1,1,
0489d34a-8e30-478c-a777-2cf19104a0c6,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b19440ce-ed0b-4dc7-95a8-2e85b5caabf4,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
e78d548e-5c20-4b7d-9920-2fcf9330d189,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
843ffffe-bab6-4296-b464-b496e29f7381,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
c0c9a3ec-ddfe-4409-9899-45e3e4f27d6c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
dac297fa-a891-48b3-89ab-81ca1c1cc34a,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
9fed2f8a-187b-4951-9e5c-16617aa29576,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f4479175-5b92-4b0b-9d2b-473539e237fa,modis,lst_day_1km,1000,1,296.04999999999995,0.09000000000000341,2,1,1,
31aa96e7-984e-4b2d-9045-16b7754ee7bc,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
fa5f2248-f6fb-4489-a4c0-af2bf63d0cd0,modis,lst_day_1km,1000,1,307.28000000000003,0.0,1,1,1,
1ff8dd18-6ec4-4169-89b1-2bd1bcadfca5,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
11659b72-1154-4b66-8512-87c54f53d3c2,modis,lst_day_1km,1000,1,305.09000000000003,0.6300000000000239,2,1,1,
87e6583c-4094-488c-b69a-64f95c4de756,modis,lst_day_1km,1000,1,298.82,0.0,1,1,1,
bf2d3df7-6fe4-4dc9-9919-cf7fd0023ac8,modis,lst_day_1km,1000,1,296.33,0.3100000000000023,2,1,1,
98eb0472-a459-445f-8ae6-baf3cc6068be,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
aee64b28-e56f-4292-b9c7-3572b17d0657,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
b80d7b76-6bde-4748-a384-98052a2ba82d,modis,lst_day_1km,1000,1,296.12,0.0,1,1,1,
7902e414-66f4-40b7-8f9b-875bc2275aa7,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
6965a9c0-a52c-4f4f-82f1-bd3bd34e9cd6,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
8cedc0cd-cbac-4036-b8e5-08d3ef2e8c98,modis,lst_day_1km,1000,1,296.66,0.0,1,1,1,
1cb3e9e9-cf80-4343-9cc6-43ec2a6cd0b8,modis,lst_day_1km,1000,1,294.92,0.0,1,1,1,
a246ec9e-c9f9-4169-852b-f7bc263e970e,modis,lst_day_1km,1000,1,309.5,0.0,1,1,1,
0d95ad04-b422-4eb2-851e-ca4c9e9fd8cc,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f3049c7a-aacf-4f3c-9a89-43b4be80c9a9,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
d3f01b1a-88bf-4325-ae4f-3c2cd98507ef,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
43259b05-52f6-4849-8210-677795ba26eb,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
f8513bc8-6e8e-4619-b3d0-decb66d17f0b,modis,lst_day_1km,1000,1,299.82000000000005,0.09999999999999432,2,1,1,
4f86dc8d-74ee-4b95-a5ea-74c1ca21031f,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
e6fdea47-240c-4f96-ac0e-b737ae4cdbfe,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
408805bb-7a42-4adf-9f72-6775f6381a33,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
c8de41b1-e9ec-4d1e-9606-78211db97d1c,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
bb9fb576-3f8e-4b1f-8de5-4b966525edbe,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
5fc7387b-1ad8-4a92-8796-ba3ffb19ed8e,modis,lst_day_1km,1000,1,305.1,0.0,1,1,1,
84b0e27a-f3a2-4939-9530-5c29adfb04eb,modis,lst_day_1km,1000,1,290.89,0.4300000000000068,2,1,1,
59f93278-a13e-4c50-94b4-e5c7231a068a,modis,lst_day_1km,1000,1,298.58,0.0,1,1,1,
0459c0e4-5b2b-4149-862d-c300c3e1fbf2,modis,lst_day_1km,1000,1,301.06,0.4200000000000159,2,1,1,
addb29c2-a0a8-47e9-8fef-650a644a7896,modis,lst_day_1km,1000,1,297.72,0.0,1,1,1,
2f34cf70-1d5a-4c7d-bfff-cd4de76ff0b0,modis,lst_day_1km,1000,1,289.86,0.5999999999999943,2,1,1,
990302ca-870a-4b3d-a9e9-09f1a3d698f8,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
0649b021-1369-417a-b902-3807eeaa6e91,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
62fb71b9-016f-481b-bd69-2c3e3cf5dab4,modis,lst_day_1km,1000,1,298.33000000000004,0.4099999999999966,2,1,1,
12966de8-e12b-4884-b0fe-59d2b1e2778e,modis,lst_day_1km,1000,1,303.45000000000005,0.45000000000001705,2,1,1,
7bbf18bf-cbeb-49bd-850e-eae82d5e3d83,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
5fb48127-1bb3-44da-9a96-fa46bd9037a5,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
a40c170b-5c1f-4519-8218-a86697eb19ca,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
5ef98b93-7390-4ba1-b44e-e3c1f945d23c,modis,lst_day_1km,1000,1,293.6,0.0,1,1,1,
3cfbf388-fbcf-4903-841b-3770fb5b276d,modis,lst_day_1km,1000,1,294.42,0.0,1,1,1,
a72ced3a-0713-4b78-a7d1-e4b0746be689,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
cfbffba3-e91f-43b8-a3e9-9e2dd9831a2c,modis,lst_day_1km,1000,1,298.16,0.060000000000002274,2,1,1,
c9adbb4e-e505-46c9-8daa-0710f5cbad35,modis,lst_day_1km,1000,1,306.36,0.0,1,1,1,
d857cebb-8653-4d84-9fc8-49ee0b6a0d4a,modis,lst_day_1km,1000,1,294.45,0.6299999999999955,2,1,1,
b118a1f5-a665-4c40-a0f2-43c55d79a6fb,modis,lst_day_1km,1000,1,300.3,0.0,1,1,1,
ce0162d1-725c-47a2-8198-fce5453d1c84,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
633524fd-6eaa-45ea-bef5-5a81b4a597b1,modis,lst_day_1km,1000,1,289.96,0.0,1,1,1,
21db5d01-767d-4bf5-832a-52a24701cb75,modis,lst_day_1km,1000,1,,,0,1,0,Values masked using quality control flag.
17c5e76f-09aa-476a-bb52-af68354322dc,modis,lst_day_1km,1000,1,297.78000000000003,0.6200000000000045,2,1,1,
02aab04e-c822-41be-a18c-dfe5a810cd2e,modis,lst_day_1km,1000,1,302.52,0.11999999999997613,2,1,1,
dd9f2369-45e0-4d5e-baf8-d1fa74a4f83e,modis,lst_day_1km,1000,1,304.62,1.420000000000016,2,1,1,
5622bfe9-34df-48e8-b570-1d15e95244d5,modis,lst_day_1km,1000,1,296.66,0.0,1,1,1,
c1d25818-c596-4f10-8a9a-fb93129d02a7,modis,lst_day_1km,1000,1,292.40000000000003,0.0,1,1,1,
48e2c244-1274-4bb4-8e15-9682525c7e24,modis,lst_day_1km,1000,1,290.76,0.060000000000002274,2,1,1,
