molid,scientificname,date,lng,lat,uncertainty,event_id
de708203-2102-4e9f-b77d-0476bfe232b0,Archilochus colubris,2014-09-25T00:00:00Z,-84.5477949,39.0618578,25000,b3dd884b-5c9c-4c6b-b02e-3a5df10f631c
0b7fcf9f-bfd5-4943-a263-7fd1b7464769,Archilochus colubris,2016-09-11T00:00:00Z,-86.3100012,39.8050883,25000,5195eea7-4cea-4bb6-8fb9-aebb93ee9bfe
b524bf83-3c6b-4301-9ca7-dec8167ae3fc,Archilochus colubris,2017-09-22T00:00:00Z,-97.5501555,30.0284871,25000,2499c4e3-d8f1-4b3f-8d10-5b1d5a67407e
11ff5b67-901a-429c-8029-5213b4b17bb2,Archilochus colubris,2015-08-09T00:00:00Z,-82.5937772,43.5454998,25000,597f3957-0ca6-4b3c-ae9e-ab29c1104ec0
a815787b-8b5c-438c-89d1-a8e1e526abda,Archilochus colubris,2017-09-02T00:00:00Z,-71.1201534,45.4476122,25000,1a7327e0-500f-4ac8-bf06-0d539b7455b9
6ef5a3d4-f5ee-4094-95ac-5904a461ef7a,Archilochus colubris,2014-08-07T00:00:00Z,-100.8874512,46.8108505,25000,58700e9f-70c7-475d-b5ca-9825c217d978
5ac79227-49a7-4271-add3-b383c0d6f9d8,Archilochus colubris,2017-09-27T00:00:00Z,-71.17962,42.375443,25000,e6fdea47-240c-4f96-ac0e-b737ae4cdbfe
9bd62b59-b4a2-416a-86e1-0e65dc4302d1,Archilochus colubris,2017-07-08T00:00:00Z,-87.1515956,38.9791064,25000,62a3876d-08ac-4bf1-8cfd-a90541cf91da
6e58656b-6156-4b41-af53-25aa52b5c10d,Archilochus colubris,2013-04-15T00:00:00Z,-83.8713241,34.3129751,25000,10baad6f-e93e-4c13-a34a-a6f6970b24be
a2c26b4b-b732-41a9-a94d-82d32defdbd0,Archilochus colubris,2016-04-22T00:00:00Z,-72.30021,41.2795803,25000,9fa5e2c7-df68-4297-b3ea-fee78542737c
57a388e9-6e63-4467-8390-d5f011a17ffd,Archilochus colubris,2013-09-25T00:00:00Z,-93.0464262,44.9937638,25000,57abba35-4061-4e6f-830d-109f288091e2
40c951fe-c265-448e-87e5-831aaa8f9dd6,Archilochus colubris,2015-07-23T00:00:00Z,-78.1337357,42.8854611,25000,5d6f6581-6529-44b6-a04a-7822e597b513
99b49ee0-0843-45d2-82af-8cf2b3c74db0,Archilochus colubris,2013-06-16T00:00:00Z,-71.272599,42.671512,25000,a0d18941-d38a-417e-99a3-c1fe5d9e3570
56373fd3-bba7-43e2-8255-2292b96c2a2a,Archilochus colubris,2016-05-21T00:00:00Z,-73.282019,42.331356,25000,9fed2f8a-187b-4951-9e5c-16617aa29576
da2c06b7-59af-4901-ae3b-012434d0d8e2,Archilochus colubris,2016-08-18T00:00:00Z,-92.4289227,45.6120862,25000,93fb4b52-75f8-4464-ad61-e707c72cd273
71447df4-ef52-4eaa-b524-da2cd0e8abcc,Archilochus colubris,2015-08-19T00:00:00Z,-85.1787829,44.7415667,25000,ccf02306-1c8a-4197-b454-aed27cc1a3a7
b4d660d3-ade8-4fab-a44e-74a224c5e1fd,Archilochus colubris,2017-09-02T00:00:00Z,-89.576773,30.282825,25000,82ba7095-43c8-4408-97e3-6e6e8b1084ca
fa7bc572-303a-4134-a575-8307531ab877,Archilochus colubris,2015-05-24T00:00:00Z,-94.911232,47.0076505,25000,f2989c5a-f809-4364-925e-6b2dcc4bca9d
9cc591e2-c4e4-46da-83d2-1fc7da7a7795,Archilochus colubris,2017-08-21T00:00:00Z,-75.538587,40.19962,25000,1f942172-ef32-4c39-a784-1fdb0699e561
6e67205d-a27f-4ca0-9316-58b4200406f9,Archilochus colubris,2013-06-23T00:00:00Z,-84.3324494,44.0662271,25000,bd0b1b39-c0c3-41a0-b4c5-3e20a74b8ec4
c096af47-4a51-4d99-b4d1-44959483da65,Archilochus colubris,2015-08-16T00:00:00Z,-76.60209,39.69427,25000,8cb17c84-1bc0-441d-811d-17bfa3f255e1
