event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
21b37556-e879-4071-b7d4-e3fee075050d,landsat8,derived:evi,250,16,0.37646278642786846,0.3347571800968841,430.0,2,2,
ba6311f9-4537-444a-a2b9-5cc1fe01eb74,landsat8,derived:evi,250,16,0.44261025009847543,0.015567499247684233,17.0,2,2,
0fc261be-5e37-4dc8-aad1-4e470ecb2388,landsat8,derived:evi,250,16,0.7280249337312842,0.06613457907802,181.0,1,1,
9bf64277-7860-4e25-980f-c8c53b987b59,landsat8,derived:evi,250,16,,,0.0,1,0,Values masked using quality control flag.
51b1d2d1-c6b7-4130-a42d-eaabaaea6c7e,landsat8,derived:evi,250,16,0.5029133230389188,0.09895492014613007,214.0,1,1,
c61968dc-a21c-4606-8f47-70f27d3b98fe,landsat8,derived:evi,250,16,0.609158500957371,0.08534541476225233,210.0,1,1,
60540406-d3fa-40bc-a4b7-956805ee4e87,landsat8,derived:evi,250,16,0.522834896038102,0.10887570350607215,211.0,1,1,
62a437ff-70bd-4039-8628-559b3f51eec3,landsat8,derived:evi,250,16,0.2980493217328048,0.14432882982568865,201.0,1,1,
8684f502-fbb8-4a55-83f4-dd4cfc010ab8,landsat8,derived:evi,250,16,0.6851364525805749,0.127777112059319,210.0,1,1,
9290543a-09f7-4cf4-8903-261b42e3c91d,landsat8,derived:evi,250,16,0.5260141713774276,0.1519389653026879,211.0,1,1,
4445ca12-5c2c-44d6-8fd0-b2f86e6f4511,landsat8,derived:evi,250,16,0.5934668672144539,0.07458555510507978,82.0,2,2,
fe4e83b9-f271-4379-a786-8c7c11c10eab,landsat8,derived:evi,250,16,0.6339770866654153,0.11510820654156309,414.0,2,2,
774c6c8b-8a2d-476c-a23f-c13dbf879bf2,landsat8,derived:evi,250,16,,,,0,0,No scenes found
d1e6a2ea-7214-40b2-9bf5-4b1a591d86cc,landsat8,derived:evi,250,16,0.5554487566481531,0.20010270605606656,206.0,1,1,
9d5a8bdf-15f3-48b5-a514-b6e326745be6,landsat8,derived:evi,250,16,0.3432286473564301,0.09115210271950609,199.0,1,1,
c20606b0-1346-42b5-8a1b-274bcb3464d1,landsat8,derived:evi,250,16,0.5236854590847184,0.18332121824349695,412.0,2,2,
e17b58e1-3a4f-461d-adf9-7d4e93fdbe88,landsat8,derived:evi,250,16,0.39388169454264077,0.2182001867591161,206.0,1,1,
fc8c91c7-220b-4ef0-8722-11fc468fe9f6,landsat8,derived:evi,250,16,,,,0,0,No scenes found
66c6db6a-2fed-4ae2-8f00-98fddbe34f4a,landsat8,derived:evi,250,16,,,0.0,1,0,Values masked using quality control flag.
4ece1164-2b74-4096-97cf-a9efcdc2541b,landsat8,derived:evi,250,16,,,,0,0,No scenes found
83cf7ccf-942b-4f49-a99b-3adcd4d7c43e,landsat8,derived:evi,250,16,0.5314762456719813,0.20307365408246553,382.0,2,2,
5e3f54dd-5983-4f74-8a36-156c026abf1d,landsat8,derived:evi,250,16,,,0.0,2,0,Values masked using quality control flag.
40bb9b5a-9894-43e3-9856-069e488dda4e,landsat8,derived:evi,250,16,0.2568890194042674,0.08510059766668437,401.0,2,2,
30547a7b-e158-4dcc-a6f3-02940581d67c,landsat8,derived:evi,250,16,,,,0,0,No scenes found
47aa3485-e0ff-4c36-a7dc-df50c6d439e9,landsat8,derived:evi,250,16,0.6710700768770659,0.0840361963625381,489.0,3,3,
8a45bdc5-21fc-44b1-9b2c-ffbda8657547,landsat8,derived:evi,250,16,0.17281366162154344,0.14014367132611996,203.0,1,1,
a73b4223-bc05-4ce8-888f-26fe160cd466,landsat8,derived:evi,250,16,,,0.0,1,0,Values masked using quality control flag.
c4139e69-f172-4d7c-a326-265b1b994d27,landsat8,derived:evi,250,16,0.08587719229692803,0.006398223177677909,2.0,1,1,
5438679f-9950-48a7-8db1-34ec22808367,landsat8,derived:evi,250,16,0.6732652784827762,0.089974793041941,203.0,1,1,
c1ac3720-de78-402f-b4d2-3c08cab70d27,landsat8,derived:evi,250,16,,,0.0,1,0,Values masked using quality control flag.
c14e8522-878a-4a78-96f1-291afa179cec,landsat8,derived:evi,250,16,0.2944344634615908,0.22822229761835414,203.0,1,1,
fda030ab-a770-4d59-a1f8-7740ac1510e3,landsat8,derived:evi,250,16,0.20194167381016975,0.10483671497524633,203.0,1,1,
e279a8f3-027d-4892-811f-4fb21680c60f,landsat8,derived:evi,250,16,0.39910707381628074,0.26000359772617565,203.0,1,1,
ddb680e5-bf0c-4ebc-9f73-b4f1a404edf6,landsat8,derived:evi,250,16,0.2532890196073501,0.11062080557485074,204.0,1,1,
0adbe03e-543f-4433-8648-399f92490f72,landsat8,derived:evi,250,16,0.3606225587615956,0.07090115807200775,403.0,2,2,
113ee596-5b27-461e-95ec-44ff35ba48e2,landsat8,derived:evi,250,16,0.2803949017654901,0.023637090968754344,27.0,1,1,
df1b22f6-96cd-4257-9dca-a8182abf25ec,landsat8,derived:evi,250,16,,,0.0,1,0,Values masked using quality control flag.
608c1cbf-1544-4f15-a185-a7acf95042a4,landsat8,derived:evi,250,16,0.5622362175336915,0.16886578368284808,199.0,1,1,
cfe2d899-9ee6-42f3-a1ea-ad8636c836df,landsat8,derived:evi,250,16,0.7083440799665561,0.09599072984927295,271.0,2,2,
2d6c6930-1d57-420b-acd7-472bbd7c2a37,landsat8,derived:evi,250,16,0.29440763087959043,0.04213907683740727,167.0,1,1,
