event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
104a2940-2b2b-4d44-8bd6-3d7c6cbe38db,landsat8,derived:evi,30,16,0.7038169920663415,0.0,1.0,2,1,
b9862a0a-02f0-4efb-b87f-e65a260c554f,landsat8,derived:evi,30,16,0.5779808131625519,0.01841051091298262,4.0,2,2,
42f8a67d-4ab3-4d3c-9243-84951eb6f376,landsat8,derived:evi,30,16,,,0.0,1,0,Values masked using quality control flag.
f64af1b3-aba9-4c11-95a1-5ef2d9c5d393,landsat8,derived:evi,30,16,0.5007523098793742,0.1518802352792703,2.0,1,1,
91440ee6-beea-451b-9b33-42452035d5eb,landsat8,derived:evi,30,16,0.910232974806674,0.0007366131143808907,2.0,1,1,
99773741-8aa8-4bae-a498-45e43752b5c1,landsat8,derived:evi,30,16,0.7934891457319108,0.054396818184971996,2.0,1,1,
8249cda8-5ee1-442d-aefb-d79865efa147,landsat8,derived:evi,30,16,0.8330298590473455,0.0,1.0,1,1,
5d313eba-fcdd-4f9e-a589-46fa88273727,landsat8,derived:evi,30,16,0.573783383931279,0.036798111738404526,2.0,2,1,
eb6b8c43-8fe7-481a-84cf-35488c236b8c,landsat8,derived:evi,30,16,,,0.0,2,0,Values masked using quality control flag.
515d4e7f-7577-4f7e-a7a6-34078126bbd8,landsat8,derived:evi,30,16,0.7653225172189139,0.07914786910032767,2.0,1,1,
09d800c0-c77c-43a7-a4cd-4e1cf9ce011c,landsat8,derived:evi,30,16,0.3334881096762219,0.0,1.0,1,1,
e8a2fca4-f929-4298-a823-d51ada664141,landsat8,derived:evi,30,16,0.8571204640328012,0.0,1.0,1,1,
b83d7dbb-4ec7-4758-937a-8c2e22f23d12,landsat8,derived:evi,30,16,,,,0,0,No scenes found
69d99206-924a-449e-a33b-2134a7059633,landsat8,derived:evi,30,16,0.7500036782367604,0.009520456460435756,2.0,1,1,
34a054b0-5605-47a7-9737-8464826ce1d9,landsat8,derived:evi,30,16,0.5956505730457873,0.06695477969134567,2.0,1,1,
0e468bb3-d1fa-4801-97ae-6d2b0550627e,landsat8,derived:evi,30,16,,,0.0,1,0,Values masked using quality control flag.
c9c69ac6-87fa-4f5d-aeec-a03dc1ffe391,landsat8,derived:evi,30,16,0.343541592002391,0.0,1.0,2,1,
395df7e6-de8f-46a7-948c-3c44b352b33c,landsat8,derived:evi,30,16,0.7129525055536207,0.006472442313663396,2.0,2,1,
7b076a40-6c83-43b5-89bc-20ab49401c30,landsat8,derived:evi,30,16,,,0.0,2,0,Values masked using quality control flag.
631eb358-6a4e-4549-a84f-c51d56f596df,landsat8,derived:evi,30,16,,,0.0,2,0,Values masked using quality control flag.
